Source,Destination,Total_Stops,Airline_IndiGo,Airline_Jet Airways,Airline_other,Additional_Info_Some info,Date_of_Journey_day,Date_of_Journey_month,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,Duration_in_hours
1,1,1,0,1,0,0,9,6,6,30,23,35,17
3,3,0,1,0,0,0,27,6,6,25,7,55,1
2,2,2,0,0,0,0,18,3,8,50,23,25,14
1,1,0,0,0,1,0,18,4,6,55,9,30,2
0,0,1,0,0,0,0,9,5,20,40,9,25,12
2,2,0,0,1,0,0,21,6,19,50,22,50,3
2,2,1,0,1,0,1,1,3,22,50,11,25,12
4,4,0,1,0,0,0,1,6,14,45,17,5,2
2,2,1,0,1,0,0,12,3,21,25,15,15,17
1,1,1,0,1,0,0,24,5,8,25,20,45,12
0,0,1,0,0,1,0,15,6,16,45,7,10,14
0,0,2,0,1,0,0,27,5,23,5,4,25,29
2,2,0,0,0,1,1,27,5,9,30,12,20,2
1,1,1,0,0,1,0,15,5,17,0,18,50,25
0,0,2,0,1,0,0,15,6,5,30,4,25,22
0,0,1,0,0,1,0,12,6,8,0,21,0,13
2,2,2,0,0,0,0,3,3,12,0,10,35,22
0,0,1,0,0,1,1,9,3,18,15,1,35,7
4,4,0,1,0,0,0,3,5,19,35,21,55,2
1,1,1,0,1,0,0,24,5,18,55,8,15,13
0,0,1,0,1,0,1,21,5,19,45,4,25,8
0,0,1,0,1,0,0,6,6,16,0,4,25,12
2,2,0,0,0,1,0,12,4,11,30,14,20,2
2,2,0,0,1,0,1,24,6,6,0,8,45,2
1,1,0,0,0,1,0,24,3,10,20,12,55,2
0,0,0,1,0,0,0,18,6,5,35,8,50,3
0,0,1,0,0,0,0,6,5,9,45,9,25,23
0,0,2,0,0,0,0,21,3,12,20,19,15,30
0,0,1,0,0,1,0,18,5,11,30,21,0,9
1,1,1,0,1,0,0,12,5,20,0,9,20,13
1,1,2,0,0,0,0,6,6,10,0,1,20,15
2,2,1,0,1,0,0,1,3,8,0,7,40,23
0,0,1,1,0,0,0,27,5,21,50,3,35,5
1,1,2,0,0,1,0,24,5,15,10,23,30,8
3,3,0,0,1,0,1,24,5,2,55,4,20,1
4,4,0,1,0,0,0,1,3,7,55,10,15,2
0,0,1,0,0,0,0,15,6,12,30,9,25,20
2,2,0,0,1,0,1,27,4,8,20,11,20,3
0,0,2,0,1,0,1,6,6,9,40,19,0,9
3,3,0,0,1,0,0,6,5,7,5,8,30,1
0,0,2,0,1,0,0,9,3,8,20,4,25,20
1,1,2,0,0,0,0,1,4,7,0,5,25,22
0,0,1,0,0,0,0,1,3,9,45,8,15,22
1,1,1,0,1,0,0,6,6,8,25,18,15,9
2,2,1,0,1,0,1,6,3,14,5,8,15,18
4,4,0,0,0,1,1,27,3,17,45,20,5,2
0,0,1,0,0,1,0,6,6,7,30,19,15,11
0,0,1,0,0,1,0,15,5,10,0,21,0,11
3,3,0,1,0,0,0,21,3,9,10,10,35,1
0,0,1,0,1,0,0,9,3,2,15,4,25,26
0,0,2,0,0,0,0,24,6,9,45,9,25,23
0,0,1,0,0,1,0,1,6,7,10,22,30,15
0,0,1,0,1,0,0,9,5,8,0,19,0,11
2,2,0,0,0,0,0,12,6,21,5,23,55,2
0,0,1,1,0,0,0,1,6,2,0,7,25,5
0,0,2,0,0,0,0,27,6,12,0,7,40,19
1,1,1,0,1,0,1,24,5,18,55,10,5,15
3,3,0,0,0,1,0,21,5,13,15,14,45,1
1,1,1,0,0,1,0,24,5,20,20,23,25,27
0,0,2,0,1,0,1,21,3,10,45,18,50,32
0,0,2,0,1,0,0,3,6,5,30,19,0,13
0,0,2,0,1,0,1,27,3,17,35,19,45,26
0,0,1,0,0,0,0,6,6,9,45,9,25,23
0,0,1,1,0,0,0,12,6,18,35,1,30,6
2,2,0,0,1,0,0,6,6,19,50,22,50,3
1,1,0,0,0,1,0,18,5,17,10,19,40,2
0,0,1,0,0,1,0,3,6,7,5,22,30,15
2,2,0,0,0,1,0,12,6,17,0,19,35,2
2,2,0,0,0,1,0,1,4,9,30,12,20,2
0,0,1,0,0,1,0,3,6,19,0,1,30,6
1,1,1,0,1,0,1,6,5,20,25,22,5,25
2,2,0,0,0,1,0,1,5,9,30,12,20,2
1,1,0,0,0,1,1,6,4,6,55,9,30,2
0,0,1,0,0,1,0,27,3,10,45,19,15,8
0,0,1,0,0,0,0,15,6,7,0,19,15,12
0,0,1,0,0,1,0,9,5,11,40,19,15,7
0,0,1,0,0,1,0,12,6,8,30,19,0,10
1,1,0,1,0,0,0,24,6,15,15,17,45,2
0,0,1,0,0,1,0,15,6,11,30,21,0,9
0,0,1,1,0,0,0,6,3,4,45,13,20,8
0,0,1,1,0,0,0,6,6,9,15,1,30,16
0,0,0,1,0,0,0,12,6,14,25,17,40,3
0,0,1,0,0,1,0,15,4,6,5,11,20,5
2,2,0,1,0,0,0,21,5,10,10,13,0,2
2,2,0,1,0,0,0,24,3,4,0,6,50,2
1,1,1,0,1,0,1,12,5,20,0,12,0,16
0,0,2,0,1,0,1,1,6,5,30,4,25,22
0,0,1,1,0,0,0,15,6,18,35,1,30,6
1,1,0,1,0,0,0,27,4,11,30,14,5,2
2,2,0,0,0,1,0,3,3,16,0,18,35,2
0,0,1,0,0,1,0,1,6,13,15,22,30,9
1,1,1,0,1,0,0,1,5,17,0,19,10,26
1,1,1,0,0,1,0,12,5,22,40,10,40,12
0,0,2,0,1,0,0,12,6,6,45,4,25,21
2,2,0,0,0,1,0,3,3,23,25,2,10,2
0,0,1,0,0,1,0,18,5,9,0,21,0,12
1,1,1,0,0,1,0,18,5,17,0,20,20,27
0,0,2,0,1,0,0,24,6,19,10,19,0,23
3,3,1,0,0,1,0,6,3,10,25,22,55,12
0,0,1,0,1,0,1,15,6,19,15,4,25,9
1,1,1,0,1,0,0,21,5,8,25,20,45,12
3,3,0,0,1,0,0,12,5,10,20,11,50,1
1,1,1,0,0,1,0,15,5,15,55,21,25,5
0,0,1,0,1,0,1,27,6,15,0,19,0,28
2,2,0,0,1,0,1,18,5,19,50,22,50,3
3,3,0,1,0,0,0,3,5,6,25,7,55,1
2,2,0,0,0,1,0,15,6,11,10,13,55,2
0,0,1,0,0,0,0,27,5,17,40,23,0,5
0,0,1,0,0,0,0,15,5,20,30,23,0,26
0,0,2,0,1,0,0,1,6,9,40,12,35,26
1,1,1,0,1,0,0,6,5,21,10,8,15,11
1,1,0,0,0,1,0,15,5,22,50,1,20,2
3,3,0,0,1,0,1,15,3,2,55,4,25,1
0,0,1,0,1,0,1,9,5,20,55,4,25,7
2,2,2,0,0,0,0,12,3,8,50,13,55,29
1,1,1,0,1,0,1,12,6,16,30,10,5,17
1,1,1,0,1,0,0,6,6,18,55,19,50,24
0,0,2,0,1,0,0,27,5,23,5,4,25,29
2,2,0,0,1,0,0,9,6,8,20,11,20,3
1,1,0,1,0,0,0,6,6,21,25,0,5,2
2,2,1,0,0,0,0,9,3,6,50,12,15,5
1,1,1,0,1,0,1,18,5,8,25,8,15,23
1,1,2,0,0,0,0,9,6,5,50,12,30,30
2,2,0,0,0,1,0,12,5,20,55,23,40,2
2,2,1,0,1,0,1,12,3,22,55,10,45,11
1,1,0,1,0,0,0,12,4,22,15,0,50,2
0,0,1,0,1,0,1,9,6,8,0,4,25,20
0,0,2,0,1,0,0,15,6,9,35,12,35,27
2,2,0,0,0,1,0,3,6,7,0,9,40,2
3,3,0,0,0,1,1,24,5,22,45,0,15,1
3,3,0,1,0,0,0,1,6,6,25,7,55,1
1,1,0,0,0,0,0,12,4,14,15,16,45,2
1,1,0,1,0,0,0,18,5,20,20,22,55,2
2,2,0,1,0,0,0,3,3,13,0,15,50,2
4,4,0,1,0,0,0,3,5,7,55,10,15,2
2,2,0,0,0,0,0,15,4,10,0,12,45,2
4,4,0,1,0,0,0,18,6,5,15,7,40,2
2,2,1,0,1,0,1,15,3,5,45,11,25,5
1,1,1,0,1,0,1,6,6,18,55,22,35,27
4,4,0,1,0,0,0,3,6,22,5,0,25,2
0,0,1,1,0,0,0,6,4,16,0,21,0,5
1,1,0,0,0,1,1,24,6,6,55,9,30,2
0,0,1,0,0,1,0,3,6,7,30,19,0,11
0,0,1,0,1,0,1,27,3,17,30,19,45,26
1,1,1,0,1,0,0,9,6,17,0,9,45,16
0,0,2,0,1,0,0,3,6,18,25,12,35,18
3,3,0,1,0,0,0,24,6,1,40,3,10,1
1,1,1,0,0,0,0,18,5,7,0,20,25,13
1,1,1,0,0,1,0,1,5,22,40,10,40,12
4,4,0,0,0,1,0,12,6,7,5,9,20,2
0,0,1,0,0,1,0,3,6,3,50,19,0,15
0,0,1,0,1,0,1,27,5,13,0,19,0,6
0,0,1,0,1,0,0,9,6,19,45,19,0,23
1,1,1,0,0,1,0,24,5,11,35,18,50,7
0,0,1,0,0,1,1,27,5,14,0,1,30,11
0,0,1,0,0,1,0,27,6,6,40,19,15,12
0,0,1,0,0,1,0,6,6,9,0,19,0,10
2,2,0,1,0,0,0,3,5,21,15,0,15,3
0,0,2,0,1,0,0,6,5,19,10,19,0,23
2,2,0,0,0,1,0,9,4,7,0,9,40,2
0,0,2,0,1,0,0,27,6,9,25,4,25,19
3,3,0,0,1,0,0,21,3,19,35,21,5,1
2,2,0,0,0,1,0,27,4,11,30,14,20,2
2,2,0,0,0,1,0,27,6,21,0,23,50,2
0,0,2,1,0,0,0,27,3,6,40,21,20,14
2,2,0,1,0,0,0,24,3,1,30,4,15,2
3,3,0,0,0,0,0,6,6,13,55,15,25,1
1,1,2,0,0,0,0,1,4,12,0,18,30,30
0,0,1,0,1,0,1,6,6,13,0,19,0,6
2,2,2,0,0,0,1,1,3,5,50,11,20,29
1,1,0,1,0,0,0,3,4,15,15,17,45,2
0,0,1,0,0,1,0,21,5,10,20,1,30,15
1,1,2,0,0,0,0,18,5,8,20,11,10,26
1,1,1,0,1,0,0,1,5,17,0,21,5,28
1,1,2,0,0,0,0,21,5,8,20,18,30,10
0,0,1,0,1,0,1,9,5,11,30,19,0,7
1,1,1,0,0,1,0,21,5,8,35,17,15,8
0,0,2,0,1,0,0,6,3,17,55,4,25,34
0,0,2,0,1,0,1,9,6,9,40,12,35,26
2,2,0,1,0,0,0,24,5,18,25,21,20,2
0,0,1,0,0,0,0,3,3,9,45,23,0,13
3,3,0,1,0,0,0,12,6,20,5,21,40,1
2,2,0,1,0,0,0,9,3,0,40,3,25,2
1,1,0,1,0,0,0,21,3,17,15,19,55,2
1,1,0,1,0,0,0,12,3,15,10,17,45,2
2,2,2,0,0,0,0,21,3,8,15,11,20,27
0,0,1,0,1,0,1,3,6,16,0,12,35,20
2,2,0,0,1,0,1,24,5,8,20,11,20,3
0,0,0,1,0,0,0,27,6,14,25,17,40,3
0,0,1,0,0,1,0,9,6,8,45,13,15,4
2,2,0,0,1,0,1,1,6,18,55,22,0,3
0,0,1,0,1,0,1,3,6,8,0,19,0,11
1,1,2,0,0,0,0,24,5,5,50,8,55,27
0,0,1,0,1,0,0,1,6,21,50,4,25,6
0,0,1,0,1,0,1,21,3,2,15,4,25,26
1,1,1,0,0,0,0,15,5,20,30,20,25,23
1,1,0,0,0,1,0,27,3,22,50,1,20,2
0,0,2,0,1,0,0,12,6,5,30,19,0,13
0,0,1,0,0,1,0,15,5,19,0,1,30,6
1,1,0,1,0,0,0,9,5,15,30,18,5,2
1,1,1,1,0,0,0,9,5,7,10,12,40,5
0,0,1,0,0,1,0,6,3,6,40,18,50,12
1,1,1,0,0,0,0,6,6,16,50,11,10,18
0,0,2,0,1,0,0,9,6,5,30,4,25,22
2,2,0,0,0,0,0,15,6,17,0,19,45,2
1,1,1,0,1,0,0,6,5,9,35,21,5,11
0,0,2,0,0,0,0,12,6,10,55,19,15,8
2,2,1,1,0,0,1,1,3,5,15,10,0,4
0,0,1,0,1,0,1,6,6,15,0,19,0,28
4,4,0,1,0,0,0,3,5,22,5,0,25,2
2,2,0,0,1,0,0,9,6,17,45,20,45,3
3,3,2,0,0,0,0,12,3,5,30,14,50,9
1,1,1,0,1,0,1,12,6,6,30,4,40,22
2,2,0,0,0,1,0,3,6,11,10,13,55,2
0,0,2,0,1,0,0,18,5,20,0,4,25,8
1,1,2,0,0,0,0,12,5,10,0,1,20,15
2,2,0,0,1,0,1,12,6,6,0,8,45,2
0,0,1,0,1,0,0,6,3,23,5,4,25,5
1,1,2,0,0,0,0,3,4,9,10,4,40,19
2,2,0,0,1,0,0,3,6,19,50,22,50,3
1,1,0,0,0,0,0,12,6,20,45,23,20,2
0,0,1,0,0,1,0,27,3,7,30,21,0,13
0,0,2,0,0,0,0,18,5,17,15,19,15,26
1,1,0,1,0,0,0,24,3,9,35,12,20,2
1,1,0,0,0,1,0,21,5,22,50,1,20,2
0,0,2,0,0,0,0,21,5,5,55,7,40,25
2,2,1,0,1,0,0,1,3,22,50,23,0,24
1,1,2,0,0,0,0,6,6,9,25,1,20,15
0,0,1,0,0,1,0,24,4,16,45,22,25,5
1,1,1,0,1,0,1,9,6,21,10,23,35,26
4,4,0,0,0,1,0,24,5,17,45,20,5,2
1,1,1,0,1,0,0,9,5,6,30,16,20,9
0,0,1,1,0,0,0,27,3,14,20,22,20,8
0,0,2,0,1,0,0,27,6,13,25,19,0,29
0,0,2,0,1,0,0,3,3,5,25,18,50,37
0,0,1,0,0,1,1,15,6,14,55,22,30,7
0,0,1,0,0,1,0,21,3,19,0,1,35,6
0,0,1,0,0,0,0,1,6,13,30,23,0,9
1,1,1,0,1,0,1,6,5,6,30,20,45,14
0,0,1,1,0,0,0,27,4,5,5,12,10,7
0,0,1,0,0,1,0,21,3,7,30,15,30,8
3,3,0,0,1,0,0,1,4,19,35,21,5,1
3,3,0,0,1,0,0,27,5,2,55,4,20,1
0,0,1,0,0,0,0,6,6,9,45,23,0,13
3,3,0,0,1,0,1,27,6,2,55,4,20,1
2,2,0,0,0,0,0,15,5,6,10,8,55,2
2,2,1,0,1,0,0,6,3,14,5,8,15,18
1,1,1,0,1,0,0,6,5,20,25,22,5,25
0,0,2,0,1,0,1,15,6,14,35,12,35,22
0,0,1,0,0,1,0,3,6,14,25,19,35,5
1,1,1,0,0,1,0,1,5,15,5,20,20,5
2,2,0,1,0,0,0,3,6,18,25,21,20,2
1,1,1,0,0,0,0,21,5,14,35,14,35,24
2,2,1,0,1,0,0,6,3,5,45,12,25,6
0,0,2,0,1,0,1,9,3,10,45,4,25,17
1,1,1,0,0,1,0,1,4,20,20,22,55,26
1,1,0,1,0,0,0,3,5,4,40,7,15,2
0,0,2,0,1,0,1,15,6,19,30,12,35,17
0,0,0,1,0,0,0,3,3,21,5,0,20,3
0,0,0,1,0,0,0,21,4,5,35,8,50,3
1,1,0,1,0,0,0,24,4,11,30,14,5,2
1,1,1,0,1,0,0,15,5,20,0,8,15,12
1,1,1,0,0,1,0,9,5,19,55,23,30,3
2,2,1,0,0,0,0,9,3,11,5,22,45,11
1,1,1,0,1,0,0,9,5,16,30,23,35,7
3,3,0,1,0,0,0,3,4,19,5,20,35,1
2,2,2,0,0,0,0,12,3,6,50,22,55,16
1,1,1,0,1,0,1,18,5,18,55,8,15,13
3,3,0,0,1,0,1,3,4,2,55,4,20,1
2,2,1,0,1,0,1,15,3,8,0,8,15,24
2,2,0,0,0,1,0,27,6,7,45,10,40,2
0,0,1,0,1,0,1,9,6,17,30,12,35,19
3,3,0,0,0,0,0,9,6,13,55,15,25,1
0,0,1,0,1,0,1,9,3,2,15,4,25,26
0,0,1,0,0,0,0,9,4,20,30,8,15,11
1,1,1,0,1,0,1,9,5,8,25,12,0,27
2,2,0,0,1,0,1,24,4,19,50,22,50,3
3,3,0,0,1,0,1,27,5,2,55,4,20,1
1,1,1,0,0,1,0,9,5,20,20,9,5,12
1,1,1,0,0,1,0,1,4,20,20,20,20,24
1,1,2,0,0,0,0,18,5,9,25,1,20,15
0,0,2,0,0,0,0,9,6,14,25,19,15,28
0,0,1,0,0,1,0,18,5,7,0,21,0,14
1,1,0,0,0,1,0,1,3,10,20,12,55,2
1,1,1,0,1,0,0,12,6,14,5,4,40,14
1,1,0,0,0,1,0,3,5,19,55,22,25,2
1,1,1,0,0,0,0,21,5,9,25,7,55,22
2,2,0,0,1,0,1,27,4,19,50,22,50,3
0,0,1,0,1,0,1,6,6,16,0,19,0,27
1,1,1,0,0,1,0,21,5,17,0,20,20,27
2,2,0,0,0,1,0,1,3,19,40,22,20,2
0,0,1,1,0,0,0,15,6,9,15,21,0,11
3,3,1,0,0,0,0,12,3,21,0,19,25,22
2,2,0,1,0,0,0,18,6,4,0,6,50,2
2,2,0,0,0,1,1,18,6,5,55,8,35,2
1,1,0,0,0,1,1,15,5,9,0,11,25,2
0,0,1,0,0,1,0,21,5,9,45,18,10,8
0,0,0,0,0,0,0,18,3,18,5,21,10,3
2,2,1,0,1,0,0,6,3,22,50,9,30,10
1,1,1,0,1,0,0,1,5,14,5,10,5,20
1,1,1,0,1,0,1,21,5,21,10,12,0,14
1,1,1,0,1,0,0,24,3,18,55,16,20,21
0,0,1,0,1,0,0,12,6,13,0,19,0,6
0,0,1,0,0,1,0,21,3,8,45,13,15,4
1,1,1,0,1,0,0,1,5,20,25,23,35,27
2,2,0,1,0,0,0,3,5,0,30,3,25,2
1,1,1,1,0,0,0,15,4,15,15,20,5,4
1,1,0,0,0,1,1,6,4,9,0,11,25,2
2,2,1,0,1,0,0,18,3,11,40,7,40,20
1,1,0,1,0,0,0,9,6,17,15,19,50,2
0,0,2,0,1,0,0,24,6,13,25,12,35,23
0,0,1,0,1,0,0,3,6,18,15,4,25,10
3,3,0,0,1,0,0,27,5,10,20,11,50,1
0,0,2,0,0,1,0,15,5,15,5,1,30,10
0,0,1,0,1,0,0,6,5,22,50,4,25,5
0,0,1,0,0,1,0,15,4,10,35,19,35,9
1,1,1,0,0,1,0,9,5,17,0,10,45,17
0,0,1,0,0,1,1,27,5,8,0,19,15,11
0,0,1,0,0,1,0,27,6,13,0,19,15,6
0,0,2,0,1,0,1,3,6,5,30,19,0,13
0,0,2,0,0,0,0,18,5,16,40,19,15,26
0,0,1,0,1,0,1,27,6,10,0,19,0,9
2,2,0,0,0,1,0,6,6,7,0,9,40,2
0,0,1,0,0,1,0,15,5,11,25,19,0,7
0,0,1,0,1,0,1,12,6,21,50,12,35,14
0,0,1,0,0,1,0,27,6,7,25,13,35,6
2,2,0,0,0,0,0,27,4,10,0,12,45,2
2,2,1,0,1,0,0,6,3,21,25,5,5,7
3,3,0,0,1,0,0,9,5,10,20,11,50,1
0,0,1,0,1,0,1,21,3,14,0,4,25,14
0,0,1,0,0,1,0,6,3,4,0,15,30,11
0,0,0,1,0,0,0,9,5,14,25,17,40,3
0,0,1,0,0,1,0,18,5,17,0,1,30,8
4,4,0,0,0,1,1,9,6,8,20,10,35,2
1,1,0,1,0,0,0,27,3,10,10,12,55,2
2,2,1,0,0,1,0,15,3,15,45,20,15,4
1,1,1,1,0,0,0,12,5,19,35,23,15,3
1,1,1,0,1,0,0,15,5,9,35,23,35,14
3,3,0,0,1,0,0,21,6,10,20,11,50,1
0,0,2,1,0,0,0,9,3,11,55,21,20,9
4,4,0,0,0,1,1,9,6,9,45,12,0,2
2,2,0,1,0,0,0,12,6,18,55,21,50,2
1,1,1,0,1,0,0,15,5,18,55,8,15,13
4,4,0,0,0,1,1,9,6,17,45,20,5,2
1,1,1,0,1,0,1,12,5,14,5,20,45,6
1,1,1,0,1,0,1,9,6,6,30,18,15,11
0,0,1,0,0,1,0,12,6,17,55,22,50,4
0,0,1,1,0,0,0,15,5,7,35,16,10,8
0,0,1,0,0,0,0,15,5,17,20,9,25,16
0,0,1,1,0,0,0,1,4,20,25,1,30,5
1,1,1,0,1,0,0,9,5,16,30,22,35,6
0,0,1,0,0,1,0,3,6,9,45,16,10,6
1,1,1,0,1,0,1,1,4,6,30,16,20,9
3,3,0,0,0,1,1,24,3,5,45,7,5,1
1,1,2,0,0,0,0,9,5,10,0,5,25,19
0,0,2,0,1,0,0,12,6,9,40,19,0,9
0,0,1,0,1,0,1,6,4,2,15,19,0,16
0,0,1,0,0,1,0,3,3,10,45,18,50,8
2,2,0,0,0,0,0,21,6,21,5,23,55,2
2,2,1,0,1,0,0,1,3,11,40,5,5,17
4,4,0,0,0,1,1,15,6,9,45,12,0,2
0,0,2,0,1,0,0,18,5,23,5,19,0,19
0,0,1,1,0,0,0,15,6,6,40,21,0,14
2,2,1,0,1,0,1,18,3,14,5,20,20,6
0,0,1,0,0,1,0,27,6,9,0,21,0,12
1,1,1,1,0,0,0,24,5,21,0,2,15,5
0,0,2,0,1,0,1,18,5,5,30,4,25,22
2,2,0,0,1,0,0,18,6,7,10,10,10,3
3,3,1,0,0,0,0,12,3,5,55,19,10,13
0,0,2,0,0,0,0,6,6,17,15,19,15,26
0,0,2,0,0,0,0,9,6,17,15,19,15,26
0,0,1,0,0,1,0,21,5,10,0,1,30,15
2,2,0,0,1,0,0,15,6,17,45,20,45,3
1,1,0,0,0,0,0,3,5,14,15,16,45,2
1,1,1,0,0,0,0,24,3,14,35,14,35,24
0,0,1,0,0,0,0,3,3,12,30,9,25,20
0,0,2,0,1,0,1,27,6,14,35,12,35,22
1,1,0,1,0,0,0,21,4,21,25,0,5,2
0,0,1,1,0,0,0,15,5,11,25,21,0,9
0,0,0,0,0,0,0,18,4,14,10,17,10,3
2,2,0,0,0,0,0,1,4,17,0,19,45,2
0,0,1,0,0,1,1,6,3,13,0,21,0,8
1,1,1,0,1,0,1,24,3,8,25,23,25,15
0,0,2,0,1,0,0,21,3,5,25,18,50,37
1,1,1,0,1,0,0,1,4,6,30,19,50,13
0,0,1,0,0,1,0,21,3,7,0,18,50,11
1,1,1,0,1,0,0,24,3,8,25,18,10,9
4,4,0,0,0,1,0,18,6,17,45,20,5,2
2,2,0,0,0,1,0,21,5,23,55,2,45,2
2,2,0,0,0,1,0,9,5,9,45,12,35,2
0,0,2,0,1,0,0,21,3,19,10,4,25,33
1,1,1,0,0,1,0,1,4,17,0,10,45,17
0,0,1,0,0,1,0,3,6,11,40,1,30,13
1,1,1,0,0,0,0,24,3,9,10,13,40,4
2,2,0,0,0,1,1,9,4,9,30,12,20,2
0,0,2,0,1,0,0,24,6,14,35,4,25,13
1,1,0,0,0,1,0,6,5,9,0,11,25,2
2,2,0,0,0,1,0,27,5,7,0,9,40,2
0,0,1,0,0,1,0,21,3,7,5,21,0,13
0,0,1,0,1,0,1,27,5,19,15,4,25,9
0,0,1,0,1,0,0,6,6,15,0,4,25,13
1,1,2,0,0,0,0,9,5,5,50,20,25,14
2,2,0,0,1,0,1,1,5,11,10,14,5,2
0,0,2,0,1,0,1,21,5,9,40,4,25,18
2,2,1,0,0,1,0,15,3,6,40,12,35,5
2,2,1,0,1,0,1,9,3,7,0,9,30,26
0,0,1,0,0,1,0,18,5,10,20,19,0,8
1,1,1,0,1,0,0,6,5,21,10,9,20,12
1,1,0,1,0,0,0,12,3,21,25,0,5,2
0,0,2,0,0,0,0,3,3,20,0,19,15,23
1,1,1,0,0,0,0,1,4,20,30,8,55,12
2,2,0,0,1,0,0,9,5,19,50,22,50,3
0,0,1,0,0,1,1,21,5,7,5,21,0,13
0,0,1,0,0,1,0,3,3,11,30,1,35,14
2,2,0,0,1,0,1,27,6,19,50,22,50,3
0,0,0,0,0,1,0,24,6,6,0,9,10,3
2,2,0,0,0,1,0,6,6,4,55,7,45,2
0,0,1,1,0,0,0,27,5,7,35,12,10,4
0,0,1,0,1,0,1,6,6,7,5,19,0,11
0,0,1,0,0,1,0,6,6,16,45,22,25,5
1,1,1,0,1,0,0,24,5,6,30,18,15,11
0,0,1,0,0,1,0,24,6,7,25,13,35,6
0,0,2,0,1,0,1,15,6,14,35,4,25,13
1,1,1,0,1,0,1,6,5,8,25,19,50,11
1,1,1,0,1,0,1,21,5,20,0,16,20,20
0,0,0,0,0,0,0,9,5,14,10,17,10,3
0,0,0,0,0,1,0,1,6,14,40,17,50,3
0,0,1,0,0,0,0,1,6,9,45,9,25,23
0,0,1,0,0,1,0,21,5,2,15,11,50,9
0,0,1,1,0,0,0,3,3,8,35,22,20,13
0,0,1,0,0,0,0,3,6,20,40,9,25,12
0,0,1,0,0,1,0,9,3,9,45,16,10,6
0,0,1,0,0,1,0,6,6,11,40,1,30,13
1,1,0,0,0,1,0,15,5,10,20,12,55,2
4,4,0,1,0,0,0,9,5,19,35,21,55,2
2,2,0,0,0,0,0,15,6,6,10,8,55,2
1,1,1,0,1,0,0,12,6,17,0,23,35,6
3,3,0,0,0,0,0,12,3,19,30,20,45,1
2,2,0,0,1,0,1,15,5,8,20,11,20,3
1,1,2,0,0,0,0,18,5,9,50,23,15,13
2,2,1,0,1,0,1,21,3,22,50,11,25,12
1,1,2,0,0,0,0,1,4,10,0,10,30,24
0,0,2,0,1,0,1,27,6,23,5,4,25,29
3,3,0,1,0,0,0,12,3,6,20,7,45,1
2,2,1,0,1,0,1,15,3,5,45,15,15,9
1,1,0,0,0,1,0,1,5,22,50,1,20,2
1,1,1,0,1,0,0,1,5,14,5,22,35,8
2,2,0,0,0,0,0,24,4,21,5,23,55,2
4,4,0,0,0,1,0,21,5,17,45,20,5,2
0,0,1,0,0,1,0,12,6,15,15,1,30,10
1,1,0,0,0,1,0,18,6,22,50,1,20,2
1,1,1,0,1,0,0,1,5,16,30,23,35,7
0,0,1,0,0,0,0,9,5,9,0,19,15,10
0,0,0,1,0,0,0,24,6,14,20,17,35,3
2,2,0,0,0,1,0,1,4,9,45,12,35,2
0,0,1,1,0,0,0,3,3,11,55,22,20,10
0,0,1,0,0,1,0,18,5,8,45,19,15,10
2,2,2,0,0,0,0,15,3,10,30,21,25,10
2,2,0,1,0,0,0,9,3,16,55,19,45,2
1,1,1,0,0,1,0,1,5,7,10,18,50,11
0,0,2,0,1,0,0,27,5,9,40,4,25,18
0,0,1,0,0,1,1,27,6,12,50,19,15,6
3,3,0,0,1,0,1,6,6,19,35,21,5,1
4,4,0,1,0,0,0,24,3,19,35,21,55,2
0,0,1,1,0,0,0,27,6,5,5,12,10,7
1,1,1,1,0,0,0,6,5,19,20,23,45,4
2,2,2,0,0,0,1,1,3,5,50,16,20,10
0,0,1,0,0,1,0,9,6,14,25,19,35,5
2,2,0,1,0,0,0,6,5,10,10,13,0,2
1,1,2,0,0,0,0,9,6,7,0,5,25,22
0,0,1,0,0,1,0,3,6,9,0,19,0,10
0,0,2,0,0,0,0,21,3,5,15,19,15,38
3,3,0,1,0,0,0,21,5,21,20,22,50,1
1,1,1,0,1,0,1,18,5,20,0,22,35,26
1,1,1,0,1,0,0,6,5,16,30,4,40,12
2,2,1,0,1,0,1,21,3,5,45,15,15,9
2,2,0,0,0,1,0,12,6,7,45,10,40,2
1,1,1,0,1,0,0,21,5,20,25,21,5,24
0,0,1,1,0,0,0,3,4,7,35,12,10,4
1,1,1,0,0,1,0,12,5,17,0,9,5,16
4,4,0,1,0,0,0,24,3,13,20,15,35,2
0,0,1,0,0,1,1,27,5,9,0,19,15,10
2,2,0,0,0,0,0,12,6,10,0,12,45,2
0,0,1,0,0,1,0,3,3,13,0,21,0,8
0,0,1,0,0,1,0,6,6,7,5,21,0,13
0,0,1,0,1,0,1,6,6,16,0,4,25,12
1,1,2,0,0,0,0,21,5,14,30,8,55,18
1,1,1,0,0,1,0,15,5,17,0,10,45,17
3,3,0,0,0,0,0,21,6,21,5,22,25,1
2,2,0,1,0,0,0,24,5,7,10,10,5,2
2,2,0,0,0,1,0,21,4,23,55,2,45,2
1,1,2,0,0,0,0,18,5,10,0,1,20,15
0,0,1,1,0,0,0,27,6,11,25,1,30,14
3,3,0,0,1,0,1,3,4,10,20,11,50,1
0,0,1,0,1,0,1,15,6,10,0,4,25,18
