Source,Destination,Total_Stops,Price,Airline_IndiGo,Airline_Jet Airways,Airline_other,Additional_Info_Some info,Date_of_Journey_day,Date_of_Journey_month,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,Duration_in_hours
0,0,2,13029,0,1,0,1,18,5,5,30,4,25,22
2,2,0,8016,0,1,0,0,18,6,7,10,10,10,3
3,3,1,8528,0,0,0,0,12,3,5,55,19,10,13
0,0,2,12760,0,0,0,0,6,6,17,15,19,15,26
0,0,2,12199,0,0,0,0,9,6,17,15,19,15,26
0,0,1,14067,0,0,1,0,21,5,10,0,1,30,15
2,2,0,8016,0,1,0,0,15,6,17,45,20,45,3
1,1,0,5510,0,0,0,0,3,5,14,15,16,45,2
1,1,1,6241,0,0,0,0,24,3,14,35,14,35,24
0,0,1,16142,0,0,0,0,3,3,12,30,9,25,20
0,0,2,10919,0,1,0,1,27,6,14,35,12,35,22
1,1,0,4804,1,0,0,0,21,4,21,25,0,5,2
0,0,1,6979,1,0,0,0,15,5,11,25,21,0,9
0,0,0,6094,0,0,0,0,18,4,14,10,17,10,3
2,2,0,5176,0,0,0,0,1,4,17,0,19,45,2
0,0,1,15136,0,0,1,1,6,3,13,0,21,0,8
1,1,1,10031,0,1,0,1,24,3,8,25,23,25,15
0,0,2,12814,0,1,0,0,21,3,5,25,18,50,37
1,1,1,12681,0,1,0,0,1,4,6,30,19,50,13
0,0,1,12402,0,0,1,0,21,3,7,0,18,50,11
1,1,1,13759,0,1,0,0,24,3,8,25,18,10,9
4,4,0,3597,0,0,1,0,18,6,17,45,20,5,2
2,2,0,3383,0,0,1,0,21,5,23,55,2,45,2
2,2,0,4668,0,0,1,0,9,5,9,45,12,35,2
0,0,2,10929,0,1,0,0,21,3,19,10,4,25,33
1,1,1,9187,0,0,1,0,1,4,17,0,10,45,17
0,0,1,7530,0,0,1,0,3,6,11,40,1,30,13
1,1,1,8026,0,0,0,0,24,3,9,10,13,40,4
2,2,0,4319,0,0,1,1,9,4,9,30,12,20,2
0,0,2,13376,0,1,0,0,24,6,14,35,4,25,13
1,1,0,4174,0,0,1,0,6,5,9,0,11,25,2
2,2,0,4668,0,0,1,0,27,5,7,0,9,40,2
0,0,1,13062,0,0,1,0,21,3,7,5,21,0,13
0,0,1,12898,0,1,0,1,27,5,19,15,4,25,9
0,0,1,14714,0,1,0,0,6,6,15,0,4,25,13
1,1,2,10991,0,0,0,0,9,5,5,50,20,25,14
2,2,0,4030,0,1,0,1,1,5,11,10,14,5,2
0,0,2,13029,0,1,0,1,21,5,9,40,4,25,18
2,2,1,6800,0,0,1,0,15,3,6,40,12,35,5
2,2,1,11087,0,1,0,1,9,3,7,0,9,30,26
0,0,1,9794,0,0,1,0,18,5,10,20,19,0,8
1,1,1,14388,0,1,0,0,6,5,21,10,9,20,12
1,1,0,4148,1,0,0,0,12,3,21,25,0,5,2
0,0,2,17266,0,0,0,0,3,3,20,0,19,15,23
1,1,1,7893,0,0,0,0,1,4,20,30,8,55,12
2,2,0,7229,0,1,0,0,9,5,19,50,22,50,3
0,0,1,9930,0,0,1,1,21,5,7,5,21,0,13
0,0,1,18286,0,0,1,0,3,3,11,30,1,35,14
2,2,0,7229,0,1,0,1,27,6,19,50,22,50,3
0,0,0,6216,0,0,1,0,24,6,6,0,9,10,3
2,2,0,4282,0,0,1,0,6,6,4,55,7,45,2
0,0,1,5054,1,0,0,0,27,5,7,35,12,10,4
0,0,1,10262,0,1,0,1,6,6,7,5,19,0,11
0,0,1,11410,0,0,1,0,6,6,16,45,22,25,5
1,1,1,14571,0,1,0,0,24,5,6,30,18,15,11
0,0,1,4692,0,0,1,0,24,6,7,25,13,35,6
0,0,2,10919,0,1,0,1,15,6,14,35,4,25,13
1,1,1,10844,0,1,0,1,6,5,8,25,19,50,11
1,1,1,10844,0,1,0,1,21,5,20,0,16,20,20
0,0,0,6094,0,0,0,0,9,5,14,10,17,10,3
0,0,0,6741,0,0,1,0,1,6,14,40,17,50,3
0,0,1,8372,0,0,0,0,1,6,9,45,9,25,23
0,0,1,14067,0,0,1,0,21,5,2,15,11,50,9
0,0,1,10236,1,0,0,0,3,3,8,35,22,20,13
0,0,1,7480,0,0,0,0,3,6,20,40,9,25,12
0,0,1,8386,0,0,1,0,9,3,9,45,16,10,6
0,0,1,6795,0,0,1,0,6,6,11,40,1,30,13
1,1,0,4409,0,0,1,0,15,5,10,20,12,55,2
4,4,0,3597,1,0,0,0,9,5,19,35,21,55,2
2,2,0,6961,0,0,0,0,15,6,6,10,8,55,2
1,1,1,12692,0,1,0,0,12,6,17,0,23,35,6
3,3,0,4307,0,0,0,0,12,3,19,30,20,45,1
2,2,0,4030,0,1,0,1,15,5,8,20,11,20,3
1,1,2,15957,0,0,0,0,18,5,9,50,23,15,13
2,2,1,7832,0,1,0,1,21,3,22,50,11,25,12
1,1,2,12954,0,0,0,0,1,4,10,0,10,30,24
0,0,2,11150,0,1,0,1,27,6,23,5,4,25,29
3,3,0,4049,1,0,0,0,12,3,6,20,7,45,1
2,2,1,9134,0,1,0,1,15,3,5,45,15,15,9
1,1,0,4409,0,0,1,0,1,5,22,50,1,20,2
1,1,1,14781,0,1,0,0,1,5,14,5,22,35,8
2,2,0,5228,0,0,0,0,24,4,21,5,23,55,2
4,4,0,3597,0,0,1,0,21,5,17,45,20,5,2
0,0,1,6795,0,0,1,0,12,6,15,15,1,30,10
1,1,0,3807,0,0,1,0,18,6,22,50,1,20,2
1,1,1,14781,0,1,0,0,1,5,16,30,23,35,7
0,0,1,8372,0,0,0,0,9,5,9,0,19,15,10
0,0,0,5000,1,0,0,0,24,6,14,20,17,35,3
2,2,0,5403,0,0,1,0,1,4,9,45,12,35,2
0,0,1,11600,1,0,0,0,3,3,11,55,22,20,10
0,0,1,8476,0,0,1,0,18,5,8,45,19,15,10
2,2,2,6593,0,0,0,0,15,3,10,30,21,25,10
2,2,0,7648,1,0,0,0,9,3,16,55,19,45,2
1,1,1,9345,0,0,1,0,1,5,7,10,18,50,11
0,0,2,15129,0,1,0,0,27,5,9,40,4,25,18
0,0,1,7268,0,0,1,1,27,6,12,50,19,15,6
3,3,0,3210,0,1,0,1,6,6,19,35,21,5,1
4,4,0,7295,1,0,0,0,24,3,19,35,21,55,2
0,0,1,6442,1,0,0,0,27,6,5,5,12,10,7
1,1,1,3809,1,0,0,0,6,5,19,20,23,45,4
2,2,2,15119,0,0,0,1,1,3,5,50,16,20,10
0,0,1,9069,0,0,1,0,9,6,14,25,19,35,5
2,2,0,3943,1,0,0,0,6,5,10,10,13,0,2
1,1,2,12534,0,0,0,0,9,6,7,0,5,25,22
0,0,1,13714,0,0,1,0,3,6,9,0,19,0,10
0,0,2,9128,0,0,0,0,21,3,5,15,19,15,38
3,3,0,2227,1,0,0,0,21,5,21,20,22,50,1
1,1,1,10844,0,1,0,1,18,5,20,0,22,35,26
1,1,1,13941,0,1,0,0,6,5,16,30,4,40,12
2,2,1,7832,0,1,0,1,21,3,5,45,15,15,9
2,2,0,3419,0,0,1,0,12,6,7,45,10,40,2
1,1,1,14151,0,1,0,0,21,5,20,25,21,5,24
0,0,1,5073,1,0,0,0,3,4,7,35,12,10,4
1,1,1,9922,0,0,1,0,12,5,17,0,9,5,16
4,4,0,4752,1,0,0,0,24,3,13,20,15,35,2
0,0,1,10197,0,0,1,1,27,5,9,0,19,15,10
2,2,0,6961,0,0,0,0,12,6,10,0,12,45,2
0,0,1,17493,0,0,1,0,3,3,13,0,21,0,8
0,0,1,13587,0,0,1,0,6,6,7,5,21,0,13
0,0,1,10262,0,1,0,1,6,6,16,0,4,25,12
1,1,2,15107,0,0,0,0,21,5,14,30,8,55,18
1,1,1,8452,0,0,1,0,15,5,17,0,10,45,17
3,3,0,3100,0,0,0,0,21,6,21,5,22,25,1
2,2,0,4823,1,0,0,0,24,5,7,10,10,5,2
2,2,0,4483,0,0,1,0,21,4,23,55,2,45,2
1,1,2,13243,0,0,0,0,18,5,10,0,1,20,15
0,0,1,5684,1,0,0,0,27,6,11,25,1,30,14
3,3,0,3205,0,1,0,1,3,4,10,20,11,50,1
0,0,1,10262,0,1,0,1,15,6,10,0,4,25,18
2,2,0,4823,1,0,0,0,21,5,20,0,22,50,2
0,0,1,15554,0,1,0,0,9,5,13,0,19,0,6
2,2,0,3943,1,0,0,0,27,6,4,0,6,50,2
3,3,1,12080,0,0,1,0,12,3,7,30,19,55,12
2,2,0,3383,0,0,1,0,27,5,23,55,2,45,2
3,3,0,2437,0,0,1,0,18,3,5,45,7,5,1
3,3,0,1965,0,0,1,1,1,6,22,45,0,15,1
2,2,1,7832,0,1,0,1,21,3,22,50,10,25,11
0,0,1,6442,1,0,0,0,9,6,6,50,16,10,9
1,1,2,12723,0,0,0,0,15,5,5,50,8,55,27
2,2,0,8016,0,1,0,0,12,6,15,15,18,10,2
0,0,2,10199,0,1,0,1,24,6,21,25,12,35,15
1,1,1,10842,0,0,1,0,24,3,9,55,9,10,23
0,0,1,7005,0,0,1,0,12,6,12,50,21,0,8
1,1,0,4409,0,0,1,0,3,5,10,20,12,55,2
1,1,1,13364,0,1,0,0,1,4,21,10,9,20,12
0,0,1,13377,0,0,1,0,27,6,16,0,1,30,9
0,0,1,10262,0,1,0,1,9,6,21,50,4,25,6
1,1,1,10844,0,1,0,1,18,5,16,30,23,35,7
1,1,1,14571,0,1,0,0,24,5,6,30,16,20,9
0,0,2,19329,0,1,0,0,9,3,10,45,18,50,32
2,2,1,4943,0,0,0,0,21,3,8,15,23,10,14
0,0,2,15129,0,1,0,0,9,5,23,5,4,25,29
0,0,2,15129,0,1,0,0,18,5,9,40,19,0,9
1,1,1,10539,0,1,0,1,6,6,17,0,18,0,25
1,1,1,10031,0,1,0,1,24,3,21,10,22,35,25
0,0,1,9140,0,0,1,0,24,5,17,45,1,30,7
1,1,0,4409,0,0,1,0,27,4,22,50,1,20,2
2,2,0,3419,1,0,0,0,15,5,22,10,1,0,2
0,0,1,9646,0,0,1,0,15,5,9,45,16,10,6
1,1,1,13584,0,1,0,0,9,5,14,5,18,15,28
0,0,2,11806,0,0,0,0,21,5,5,0,7,40,26
0,0,1,4563,0,0,1,0,1,4,7,25,13,35,6
0,0,2,9412,0,1,0,1,27,3,5,10,4,25,23
0,0,1,12898,0,1,0,1,27,6,21,50,4,25,6
0,0,0,6216,0,0,1,0,27,4,14,40,17,50,3
0,0,1,12898,0,1,0,1,21,5,13,0,4,25,15
0,0,1,10262,0,1,0,1,9,6,22,50,19,0,20
2,2,0,12526,0,0,0,0,1,3,13,20,16,10,2
0,0,1,11522,0,0,0,0,6,3,5,15,6,50,25
3,3,0,5678,0,1,0,0,12,6,2,55,4,20,1
2,2,0,9918,0,0,1,0,9,3,11,30,14,10,2
1,1,1,14781,0,1,0,0,1,5,21,10,8,15,11
0,0,2,8026,0,0,0,0,27,3,5,0,19,15,38
2,2,0,7276,0,0,0,0,24,3,13,20,16,10,2
1,1,1,7064,0,1,0,1,1,4,8,25,18,15,9
0,0,1,13062,0,0,1,0,21,3,13,0,21,0,8
0,0,1,12537,0,0,1,0,27,3,11,30,21,0,9
2,2,1,21934,0,1,0,0,15,3,18,55,0,45,5
0,0,1,10262,0,1,0,1,24,6,13,0,19,0,6
2,2,0,4878,0,0,1,0,3,6,17,0,19,35,2
0,0,1,14714,0,1,0,0,15,6,14,0,19,0,5
2,2,1,9134,0,1,0,1,15,3,7,0,15,15,8
2,2,0,4823,1,0,0,0,1,4,16,55,19,55,3
0,0,1,6093,0,0,1,1,27,6,7,10,16,10,9
4,4,0,3597,0,0,1,0,3,6,8,20,10,35,2
0,0,1,13727,0,0,1,0,9,5,14,0,21,0,7
1,1,0,4174,1,0,0,0,1,4,11,30,14,5,2
0,0,1,10262,0,1,0,1,27,6,11,30,19,0,7
0,0,1,11789,0,0,1,0,6,6,10,20,19,0,8
1,1,1,8586,0,1,0,1,1,5,18,55,8,15,13
2,2,2,13081,0,0,0,0,1,3,5,50,8,50,27
1,1,1,9314,0,1,0,1,1,5,20,25,23,35,27
3,3,0,5678,0,1,0,0,21,6,19,35,21,5,1
0,0,1,11924,0,1,0,1,27,5,10,0,19,0,9
1,1,1,12692,0,1,0,0,9,6,20,25,23,35,27
2,2,0,6478,0,1,0,1,24,6,18,55,22,0,3
1,1,1,4226,1,0,0,0,15,5,6,20,10,20,4
0,0,1,11532,1,0,0,0,9,3,2,35,8,30,5
4,4,0,9340,0,0,0,0,6,3,11,40,13,55,2
0,0,2,10368,0,1,0,1,12,6,5,30,4,25,22
1,1,1,13626,0,1,0,0,12,6,14,5,20,45,6
1,1,1,9663,0,1,0,1,24,5,6,30,12,0,5
0,0,2,16389,0,1,0,1,6,3,5,25,4,25,23
0,0,1,10197,0,0,1,0,18,5,3,50,19,0,15
1,1,1,7594,0,1,0,1,12,6,21,10,4,40,7
2,2,1,13817,0,1,0,0,12,3,21,25,11,25,14
2,2,0,7229,0,1,0,0,15,4,17,45,20,45,3
0,0,2,10368,0,1,0,1,24,6,9,40,4,25,18
2,2,0,4282,0,0,1,0,15,5,4,55,7,45,2
0,0,2,13292,0,1,0,0,12,6,9,35,4,25,18
0,0,2,13764,0,1,0,0,27,6,19,30,12,35,17
1,1,1,12681,0,1,0,0,1,4,18,55,16,20,21
2,2,0,5198,0,1,0,1,12,5,11,10,14,5,2
0,0,1,12615,0,0,1,0,9,3,7,30,19,45,12
1,1,0,5644,1,0,0,0,21,4,11,30,14,5,2
2,2,1,11087,0,1,0,1,12,3,22,55,13,15,14
3,3,0,2227,0,0,1,0,3,5,22,45,0,15,1
2,2,0,8016,0,1,0,0,18,6,19,50,22,50,3
2,2,0,4885,0,0,1,1,9,5,9,30,12,20,2
1,1,0,4174,1,0,0,0,1,4,9,35,12,20,2
1,1,1,5162,0,0,1,0,9,5,6,50,10,30,3
0,0,1,10262,0,1,0,1,27,6,13,0,19,0,6
3,3,0,4049,1,0,0,0,18,6,9,15,10,45,1
0,0,1,8372,0,0,0,0,27,5,18,0,19,15,25
2,2,0,3419,1,0,0,0,12,6,0,30,3,25,2
0,0,1,5073,1,0,0,0,27,3,7,35,12,0,4
0,0,1,6069,1,0,0,0,6,6,16,0,21,0,5
0,0,1,9709,1,0,0,0,21,3,8,25,15,30,7
0,0,2,13014,0,1,0,0,12,6,9,40,12,35,26
0,0,2,13029,0,1,0,1,18,5,9,40,19,0,9
0,0,1,13937,0,0,1,0,15,5,8,0,21,0,13
0,0,1,11349,0,0,1,0,3,3,15,55,21,55,6
0,0,2,15129,0,1,0,0,21,5,23,5,4,25,29
4,4,0,3597,0,0,1,0,9,6,9,45,12,0,2
1,1,1,14388,0,1,0,0,6,5,20,0,20,45,24
2,2,1,11087,0,1,0,1,9,3,8,0,10,25,26
1,1,1,9663,0,1,0,1,1,5,14,5,9,20,19
0,0,2,13014,0,1,0,0,1,6,5,30,4,25,22
2,2,0,3943,1,0,0,0,6,6,4,0,6,50,2
2,2,1,8845,0,0,0,0,15,3,22,0,13,20,15
1,1,1,12173,0,0,0,0,24,3,20,30,12,30,16
0,0,1,10262,0,1,0,1,9,6,21,50,12,35,14
0,0,1,7242,0,0,1,0,21,3,9,45,16,10,6
0,0,2,13292,0,1,0,0,24,6,5,30,4,25,22
2,2,1,7708,1,0,0,0,21,3,14,25,19,25,5
3,3,0,8040,0,1,0,0,21,6,8,45,10,15,1
4,4,0,3597,0,0,1,0,12,5,8,20,10,35,2
1,1,0,3841,0,0,1,1,27,5,17,10,19,40,2
1,1,1,10203,0,0,0,0,15,5,17,30,20,25,26
0,0,1,7173,1,0,0,0,27,4,2,0,7,45,5
3,3,0,1965,0,0,1,1,9,6,22,45,0,15,1
0,0,1,5054,1,0,0,0,6,6,20,25,1,30,5
2,2,0,8855,1,0,0,0,3,3,16,55,19,45,2
2,2,1,27992,0,1,0,0,1,3,5,45,21,20,15
1,1,1,7341,0,1,0,1,9,5,17,0,18,0,25
2,2,0,3919,0,0,1,1,3,6,9,30,12,20,2
0,0,1,12242,0,1,0,0,27,3,15,5,4,25,13
1,1,1,13067,0,1,0,0,18,5,9,35,14,25,28
0,0,2,18804,0,1,0,0,24,6,11,40,19,0,7
1,1,0,5645,0,0,1,0,21,4,22,50,1,20,2
4,4,0,3597,1,0,0,0,24,6,19,35,21,55,2
0,0,1,13587,0,0,1,0,9,6,16,0,1,30,9
4,4,0,3597,1,0,0,0,21,6,13,15,15,35,2
0,0,1,8879,0,0,0,0,18,5,10,0,19,15,9
2,2,0,4319,0,0,1,1,21,4,5,55,8,35,2
3,3,0,2050,0,0,0,0,27,3,13,55,15,25,1
3,3,0,8040,0,1,0,0,3,6,7,5,8,30,1
1,1,1,13584,0,1,0,0,6,5,18,55,8,15,13
0,0,2,13014,0,1,0,0,6,6,19,30,4,25,8
1,1,1,9345,0,0,1,0,15,5,7,10,18,50,11
0,0,2,11507,0,1,0,1,3,6,9,35,12,35,27
0,0,1,8266,0,0,1,0,6,6,6,0,19,15,13
3,3,0,5678,0,1,0,0,24,3,2,55,4,25,1
0,0,1,13377,0,0,1,0,12,6,13,0,1,30,12
1,1,1,9345,0,0,1,0,21,5,7,10,18,50,11
0,0,1,7191,1,0,0,0,15,5,18,35,1,30,6
0,0,1,7845,0,0,1,0,27,3,17,45,1,35,7
2,2,0,7229,0,1,0,0,21,5,11,10,14,5,2
2,2,1,10981,0,0,0,1,1,3,17,0,8,50,15
1,1,1,14178,0,1,0,0,9,6,14,5,4,40,14
0,0,1,8784,1,0,0,0,21,3,7,30,21,0,13
1,1,1,13941,0,1,0,0,12,5,20,0,4,40,8
1,1,1,13067,0,1,0,0,21,5,20,25,19,10,22
3,3,0,4995,0,1,0,1,27,6,10,20,11,50,1
0,0,2,12488,0,0,0,0,3,6,18,30,19,15,24
1,1,1,7870,0,0,1,0,9,6,7,35,23,30,15
0,0,0,6094,0,0,0,0,12,5,5,10,8,0,2
1,1,1,5608,0,1,0,1,12,6,10,20,17,35,7
0,0,1,6112,0,0,1,0,3,3,7,30,13,20,5
2,2,1,16736,0,1,0,0,6,3,16,55,8,15,15
1,1,1,8452,0,0,1,0,12,6,20,20,10,45,14
1,1,1,9314,0,1,0,1,9,5,17,0,14,25,21
4,4,0,3850,1,0,0,0,21,5,7,55,10,15,2
0,0,1,5963,0,1,0,1,21,3,19,45,4,25,8
0,0,2,9968,0,0,0,0,21,5,5,0,19,15,38
0,0,0,9564,0,1,0,0,18,5,11,0,14,15,3
0,0,2,6610,1,0,0,0,6,3,6,40,21,20,14
2,2,1,5226,1,0,0,0,9,3,15,40,20,35,4
1,1,1,14231,0,1,0,0,24,3,19,45,8,10,12
0,0,2,13376,0,1,0,0,15,6,14,35,12,35,22
0,0,1,6674,1,0,0,0,27,5,6,50,22,30,15
0,0,1,7408,0,0,1,0,15,6,8,0,21,0,13
1,1,2,15170,0,0,0,0,24,5,9,50,8,55,23
4,4,0,3597,1,0,0,0,1,6,19,35,21,55,2
2,2,2,12778,0,0,0,0,12,3,17,25,10,15,16
2,2,0,7229,0,1,0,1,9,6,17,45,20,45,3
2,2,0,8016,0,1,0,0,15,6,8,20,11,20,3
1,1,0,4804,1,0,0,0,27,5,22,15,0,50,2
2,2,0,8016,0,1,0,0,21,6,8,20,11,20,3
1,1,0,5645,0,0,1,0,9,6,10,20,12,55,2
2,2,1,22270,0,1,0,0,9,3,18,40,0,45,6
1,1,1,14151,0,1,0,0,6,6,9,35,19,10,9
0,0,1,5406,0,1,0,1,6,4,7,5,12,35,5
1,1,1,5567,0,0,0,0,24,3,19,0,11,5,16
0,0,1,6171,1,0,0,0,27,3,4,55,16,10,11
2,2,0,4423,0,0,1,0,15,6,5,55,8,35,2
0,0,1,5177,0,1,0,1,6,4,22,50,12,35,13
0,0,1,6795,0,0,1,0,12,6,17,45,1,30,7
2,2,0,3625,0,0,1,0,27,5,9,30,12,20,2
0,0,1,12373,0,1,0,1,18,5,14,0,12,35,22
1,1,1,4963,0,0,1,0,9,5,15,5,20,20,5
3,3,0,2227,1,0,0,0,27,5,21,20,22,50,1
0,0,1,11200,0,0,1,0,27,6,8,30,19,0,10
0,0,1,7174,0,0,0,0,9,5,17,40,23,0,5
0,0,2,13748,0,0,0,0,3,3,5,55,19,15,37
0,0,1,9856,0,0,1,0,27,5,7,5,22,30,15
1,1,2,15170,0,0,0,0,18,5,16,45,12,30,19
0,0,1,6442,1,0,0,0,1,6,7,35,22,30,14
0,0,1,12898,0,1,0,1,27,5,17,30,19,0,25
2,2,0,7229,0,1,0,1,1,6,8,20,11,20,3
1,1,2,13033,0,0,0,0,9,5,10,0,1,20,15
1,1,1,10703,0,1,0,1,12,5,20,25,21,5,24
4,4,0,6297,1,0,0,0,9,3,13,20,15,35,2
1,1,1,9314,0,1,0,1,6,5,20,25,18,0,21
2,2,0,6138,0,0,1,0,15,3,9,50,12,35,2
0,0,1,6838,1,0,0,0,24,6,9,15,21,0,11
0,0,2,52285,0,0,1,0,6,3,20,5,4,25,8
0,0,1,13377,0,0,1,0,9,6,14,0,1,30,11
0,0,2,10975,0,0,0,0,18,5,9,45,9,25,23
2,2,1,13817,0,1,0,0,12,3,5,45,21,20,15
0,0,1,7532,0,0,0,0,21,3,6,5,9,25,27
0,0,1,10197,0,0,1,0,15,5,3,50,19,0,15
1,1,1,9663,0,1,0,1,9,6,20,0,4,40,8
0,0,1,13727,0,0,1,0,15,5,13,0,21,0,8
0,0,1,8330,1,0,0,0,9,5,11,25,1,30,14
2,2,0,4823,1,0,0,0,21,5,7,10,10,5,2
0,0,1,6206,1,0,0,0,27,5,17,10,1,30,8
0,0,1,10877,0,0,1,0,6,6,11,25,19,0,7
2,2,1,13817,0,1,0,0,12,3,18,55,8,15,13
2,2,0,6478,0,1,0,1,27,6,8,20,11,20,3
0,0,2,8577,0,0,0,0,9,4,13,5,7,40,18
0,0,1,16079,0,1,0,0,21,5,21,50,19,0,21
0,0,2,11150,0,1,0,1,27,6,23,5,12,35,13
0,0,1,15077,0,0,1,0,6,3,6,40,19,15,12
1,1,1,7064,0,1,0,1,1,4,16,30,8,15,15
1,1,1,9663,0,1,0,1,21,5,14,5,8,15,18
0,0,2,11552,0,0,0,0,6,3,21,30,19,15,21
0,0,1,10262,0,1,0,1,12,6,20,55,19,0,22
0,0,1,5899,0,0,1,0,15,4,15,45,22,5,6
0,0,2,13376,0,1,0,0,1,6,14,35,12,35,22
2,2,1,13817,0,1,0,0,12,3,18,55,10,25,15
1,1,1,8610,0,0,1,0,1,5,20,20,20,20,24
0,0,1,12373,0,1,0,1,9,5,9,0,4,25,19
0,0,1,5673,0,0,1,0,27,5,17,55,22,50,4
1,1,1,7927,0,0,1,0,1,4,20,20,18,50,22
0,0,1,10262,0,1,0,1,24,6,2,15,19,0,16
0,0,1,12373,0,1,0,1,9,5,8,0,4,25,20
2,2,1,12704,0,0,0,0,1,3,9,30,12,5,26
1,1,1,6612,0,0,0,0,9,5,12,0,13,15,25
2,2,0,4823,1,0,0,0,9,6,18,55,21,50,2
0,0,1,10262,0,1,0,1,3,6,10,0,19,0,9
0,0,1,6388,1,0,0,0,21,3,7,20,12,30,5
2,2,0,3898,0,0,1,0,12,5,7,45,10,40,2
0,0,1,5177,0,1,0,1,6,4,11,30,19,0,7
1,1,1,10844,0,1,0,1,9,6,20,0,20,45,24
2,2,0,4077,1,0,0,0,1,6,0,25,3,15,2
1,1,1,14231,0,1,0,0,24,3,16,55,9,15,16
2,2,2,13250,0,0,0,0,12,3,8,50,23,25,14
2,2,1,13817,0,1,0,0,12,3,7,0,21,20,14
2,2,0,6205,0,0,1,0,9,3,20,30,23,20,2
0,0,2,12819,0,1,0,0,27,6,23,5,12,35,13
2,2,0,4591,1,0,0,0,15,4,13,0,15,50,2
1,1,0,3841,0,0,1,1,27,6,6,55,9,30,2
4,4,0,3597,0,0,1,0,9,6,17,45,20,5,2
1,1,0,4174,1,0,0,0,3,4,4,40,7,15,2
0,0,0,6216,0,0,1,0,27,5,6,0,9,10,3
1,1,1,10624,0,1,0,0,9,5,17,0,18,0,25
0,0,1,6152,0,0,1,0,24,6,7,55,22,25,14
0,0,1,6937,1,0,0,0,9,3,20,30,1,35,5
0,0,1,8792,0,0,0,0,1,6,17,0,19,15,26
0,0,1,7005,0,0,1,0,27,5,12,50,21,0,8
3,3,0,5678,0,1,0,0,6,6,2,55,4,20,1
2,2,1,7013,0,0,0,0,15,3,10,30,11,20,24
0,0,1,16079,0,1,0,0,21,5,15,0,19,0,28
1,1,1,10539,0,1,0,1,6,6,9,35,18,0,8
1,1,1,11841,0,1,0,1,6,5,16,30,23,35,7
2,2,1,10509,1,0,0,0,15,3,19,35,0,35,5
4,4,0,3597,1,0,0,0,3,6,13,15,15,35,2
1,1,2,15532,0,0,0,0,1,5,9,25,13,45,28
0,0,1,14086,0,0,1,1,9,3,6,50,21,0,14
0,0,1,5883,0,0,1,1,27,3,14,35,22,20,7
0,0,1,7618,0,0,1,0,3,6,7,0,21,0,14
1,1,1,9314,0,1,0,1,1,5,17,0,18,0,25
1,1,1,13994,0,1,0,1,9,6,9,35,21,5,11
0,0,1,5073,1,0,0,0,27,4,7,35,12,10,4
2,2,0,3383,0,0,1,0,24,3,11,10,13,55,2
0,0,1,16108,0,0,1,0,1,6,9,0,19,15,10
0,0,1,6795,0,0,1,0,27,5,10,20,1,30,15
1,1,1,12681,0,1,0,0,1,4,16,30,4,40,12
0,0,1,10262,0,1,0,1,12,6,15,0,12,35,21
1,1,1,8820,0,0,1,0,6,6,17,0,18,50,25
2,2,1,10037,0,1,0,1,9,3,5,50,12,20,6
0,0,1,11789,0,0,1,0,12,6,6,0,12,35,6
0,0,1,7378,0,0,1,0,15,5,10,35,19,35,9
2,2,0,4823,1,0,0,0,24,5,18,55,21,50,2
2,2,0,6478,0,1,0,1,24,6,19,50,22,50,3
0,0,2,13014,0,1,0,0,1,6,9,40,4,25,18
1,1,1,10844,0,1,0,1,24,5,16,30,22,35,6
0,0,1,7408,0,0,1,0,27,6,8,0,21,0,13
0,0,1,9646,0,0,1,0,27,6,7,5,16,10,9
4,4,0,3597,0,0,1,0,6,5,17,45,20,5,2
1,1,0,3873,0,0,1,0,27,6,17,10,19,40,2
0,0,1,7870,0,0,1,0,27,6,14,25,19,35,5
0,0,2,13344,0,1,0,1,27,6,5,30,12,35,7
3,3,0,3100,0,0,0,0,12,6,19,30,20,45,1
2,2,0,4441,0,0,0,0,18,3,21,5,23,55,2
0,0,1,6171,1,0,0,0,27,3,4,55,12,0,7
1,1,1,10953,0,1,0,0,9,5,20,25,10,55,14
1,1,2,14214,0,0,0,0,9,5,14,30,8,55,18
0,0,1,6093,1,0,0,0,24,6,7,30,21,0,13
0,0,2,12436,0,0,0,0,24,6,12,55,19,15,30
0,0,2,15129,0,1,0,0,18,5,13,25,19,0,29
0,0,1,13259,0,0,1,0,3,6,6,0,12,35,6
1,1,2,15170,0,0,0,0,24,5,9,50,12,30,26
1,1,1,14781,0,1,0,0,21,5,16,30,22,35,6
0,0,1,6206,1,0,0,0,1,6,11,25,1,30,14
1,1,0,3841,0,0,1,1,9,5,17,10,19,40,2
0,0,1,14714,0,1,0,0,15,6,11,30,19,0,7
0,0,1,6093,1,0,0,0,9,6,4,55,21,0,16
2,2,0,8016,0,1,0,0,9,6,11,10,14,5,2
0,0,1,5117,0,0,0,0,27,3,6,5,9,25,27
1,1,1,8586,0,1,0,1,1,5,8,25,4,40,20
0,0,1,13611,1,0,0,0,9,3,15,0,1,35,10
0,0,1,6704,1,0,0,0,9,5,16,10,22,30,6
1,1,1,4226,1,0,0,0,9,5,6,20,10,20,4
2,2,0,4651,0,0,0,0,6,4,17,0,19,45,2
1,1,0,3873,0,0,1,0,27,5,22,20,0,40,2
