,Source,Destination,Total_Stops,airline_IndiGo,airline_Jet Airways,airline_other,info_No info,day,month,year,dep_hour,dep_minute,arrival_hour,arrival_minute,duration_hours
10903,4,4,1.0,0,0,1,1,6,6,2019,18,15,1,30,7
10904,0,0,3.0,1,0,0,1,18,5,2019,13,15,15,35,2
10905,3,3,3.0,0,0,1,1,24,3,2019,9,0,11,30,2
10906,4,4,2.0,0,0,0,1,15,6,2019,12,0,7,40,19
10907,3,3,3.0,1,0,0,1,12,3,2019,15,20,17,55,2
10908,1,1,3.0,1,0,0,1,1,4,2019,12,0,13,30,1
10909,4,4,1.0,0,0,1,1,27,4,2019,15,45,22,5,6
10910,3,3,1.0,0,1,0,1,24,5,2019,17,0,9,45,16
10911,3,3,2.0,0,0,0,1,1,4,2019,7,0,1,20,18
10912,3,3,1.0,0,1,0,0,15,5,2019,16,30,19,50,27
10913,1,1,3.0,0,1,0,1,21,6,2019,2,55,4,20,1
10914,2,2,1.0,0,1,0,1,1,3,2019,22,50,8,15,9
10915,2,2,3.0,1,0,0,1,18,5,2019,0,30,3,25,2
10916,2,2,1.0,1,0,0,1,9,3,2019,15,15,20,25,5
10917,4,4,2.0,0,0,1,1,9,5,2019,17,50,1,30,7
10918,3,3,3.0,1,0,0,1,12,3,2019,22,10,0,55,2
10919,4,4,1.0,0,0,1,1,15,6,2019,6,0,12,35,6
10920,3,3,1.0,0,0,0,1,24,5,2019,19,0,11,5,16
10921,3,3,1.0,0,1,0,1,9,5,2019,9,35,14,25,28
10922,4,4,1.0,0,0,1,1,3,6,2019,8,0,21,0,13
10923,2,2,2.0,0,0,0,1,6,3,2019,8,50,23,25,14
10924,2,2,3.0,1,0,0,1,6,6,2019,16,55,19,55,3
10925,4,4,2.0,0,0,1,1,9,6,2019,15,5,1,30,10
10926,4,4,2.0,0,1,0,1,21,5,2019,23,5,19,0,19
10927,3,3,2.0,0,0,0,1,9,5,2019,8,20,21,50,13
10928,2,2,3.0,0,0,1,1,15,4,2019,7,0,9,40,2
10929,4,4,1.0,0,0,1,1,6,6,2019,10,0,21,0,11
10930,4,4,1.0,1,0,0,1,24,5,2019,11,25,1,30,14
10931,4,4,2.0,0,1,0,1,3,3,2019,5,25,4,25,23
10932,4,4,0.0,0,0,0,1,27,5,2019,5,15,19,15,38
10933,4,4,1.0,0,0,0,1,6,3,2019,13,0,19,15,6
10934,4,4,1.0,1,0,0,1,6,3,2019,10,45,15,30,4
10935,4,4,1.0,0,0,1,1,18,5,2019,12,50,19,15,6
10936,4,4,2.0,0,1,0,0,6,6,2019,6,45,4,25,21
10937,4,4,1.0,0,0,1,1,27,5,2019,7,5,16,10,9
10938,4,4,3.0,0,0,0,1,15,6,2019,18,5,21,10,3
10939,4,4,2.0,0,1,0,1,27,6,2019,13,25,12,35,23
10940,3,3,1.0,1,0,0,1,12,5,2019,9,20,14,15,4
10941,3,3,2.0,0,0,0,1,18,5,2019,16,45,8,55,16
10942,1,1,3.0,1,0,0,1,27,3,2019,2,30,4,0,1
10943,2,2,3.0,1,0,0,1,24,5,2019,16,55,19,55,3
10944,3,3,1.0,0,1,0,1,24,3,2019,13,55,20,40,6
10945,2,2,3.0,0,1,0,0,21,6,2019,6,0,8,45,2
10946,2,2,3.0,1,0,0,1,3,3,2019,23,30,2,20,2
10947,4,4,2.0,0,1,0,1,27,5,2019,23,5,12,35,13
10948,2,2,3.0,1,0,0,1,24,6,2019,21,15,0,15,3
10949,3,3,1.0,0,1,0,1,6,5,2019,16,30,23,35,7
10950,4,4,1.0,0,0,1,1,9,3,2019,7,30,19,15,11
10951,4,4,1.0,0,1,0,1,24,6,2019,13,0,19,0,6
10952,3,3,2.0,0,0,0,1,12,6,2019,7,0,5,25,22
10953,2,2,3.0,0,0,1,1,21,5,2019,11,30,14,20,2
10954,4,4,1.0,0,0,1,1,15,5,2019,7,55,22,25,14
10955,3,3,1.0,0,0,1,1,1,5,2019,17,0,23,25,6
10956,2,2,3.0,0,0,1,0,3,6,2019,5,55,8,35,2
10957,4,4,1.0,0,0,1,1,9,4,2019,9,45,0,55,15
10958,3,3,1.0,0,1,0,0,6,5,2019,21,10,16,20,19
10959,3,3,1.0,0,1,0,0,15,5,2019,14,5,19,50,5
10960,2,2,3.0,0,0,1,1,3,3,2019,7,45,10,40,2
10961,4,4,1.0,1,0,0,1,27,3,2019,11,55,22,20,10
10962,4,4,1.0,0,1,0,1,3,6,2019,19,15,4,25,9
10963,4,4,1.0,0,0,0,1,1,3,2019,20,40,9,25,12
10964,3,3,1.0,0,0,1,1,9,5,2019,20,20,20,20,24
10965,2,2,2.0,0,0,0,1,21,3,2019,8,15,22,55,14
10966,3,3,3.0,0,0,1,1,15,3,2019,6,55,9,35,2
10967,2,2,3.0,1,0,0,1,15,3,2019,7,10,10,5,2
10968,4,4,1.0,0,0,0,1,21,4,2019,9,45,8,15,22
10969,4,4,1.0,1,0,0,1,1,4,2019,16,0,21,0,5
10970,4,4,1.0,1,0,0,1,9,3,2019,6,40,22,20,15
10971,4,4,1.0,0,1,0,0,6,3,2019,23,5,4,25,5
10972,2,2,2.0,0,0,0,1,12,3,2019,17,25,13,55,20
10973,4,4,2.0,0,0,0,1,1,6,2019,9,45,9,25,23
10974,3,3,1.0,0,0,1,1,1,5,2019,7,10,23,25,16
10975,4,4,2.0,0,1,0,1,12,6,2019,5,30,4,25,22
10976,1,1,1.0,0,0,1,1,6,3,2019,14,40,22,55,8
10977,3,3,1.0,0,1,0,0,12,6,2019,9,35,18,0,8
10978,3,3,2.0,0,0,0,1,24,5,2019,9,50,8,55,23
10979,3,3,1.0,0,1,0,1,1,4,2019,16,30,12,0,19
10980,2,2,2.0,0,0,0,1,18,3,2019,8,50,11,10,26
10981,3,3,1.0,1,0,0,1,21,5,2019,15,15,20,30,5
10982,2,2,3.0,0,0,1,1,9,5,2019,21,0,23,50,2
10983,0,0,3.0,0,0,1,1,6,3,2019,8,20,10,35,2
10984,4,4,1.0,0,0,1,1,18,5,2019,13,0,1,30,12
10985,2,2,1.0,0,1,0,0,9,3,2019,8,0,9,10,25
10986,4,4,1.0,1,0,0,1,18,5,2019,11,25,1,30,14
10987,3,3,1.0,0,1,0,1,6,6,2019,17,0,14,25,21
10988,1,1,3.0,0,1,0,0,21,3,2019,15,50,17,20,1
10989,4,4,1.0,0,0,1,1,1,6,2019,10,35,19,15,8
10990,3,3,1.0,1,0,0,1,9,6,2019,15,15,20,5,4
10991,2,2,3.0,1,0,0,1,24,4,2019,8,30,11,20,2
10992,3,3,1.0,0,0,0,1,6,5,2019,10,0,20,25,10
10993,3,3,2.0,0,0,0,1,9,5,2019,14,30,8,55,18
10994,3,3,1.0,0,1,0,0,1,5,2019,6,30,16,20,9
10995,1,1,3.0,0,0,0,1,3,3,2019,15,0,16,25,1
10996,4,4,2.0,0,0,0,1,9,6,2019,12,0,7,40,19
10997,4,4,1.0,0,0,1,1,3,6,2019,15,45,22,5,6
10998,3,3,1.0,0,1,0,0,6,6,2019,6,30,16,20,9
10999,4,4,1.0,0,1,0,0,9,6,2019,18,15,4,25,10
11000,3,3,1.0,0,0,0,1,15,5,2019,9,10,13,15,4
11001,2,2,1.0,0,0,0,1,6,3,2019,11,50,11,35,23
11002,2,2,3.0,0,1,0,0,18,5,2019,17,45,20,45,3
11003,2,2,1.0,0,0,0,1,21,3,2019,19,10,10,15,15
11004,4,4,1.0,0,1,0,0,12,6,2019,2,15,19,0,16
11005,2,2,2.0,0,0,0,1,6,3,2019,6,45,23,25,16
11006,0,0,3.0,1,0,0,1,27,5,2019,5,15,7,40,2
11007,4,4,1.0,0,1,0,0,15,6,2019,15,0,19,0,28
11008,3,3,1.0,0,0,1,1,24,3,2019,9,55,10,50,24
11009,4,4,1.0,0,0,1,1,21,5,2019,20,45,7,10,10
11010,4,4,2.0,0,0,0,1,15,6,2019,13,15,7,40,18
11011,2,2,3.0,0,1,0,1,1,4,2019,8,20,11,20,3
11012,2,2,3.0,0,0,0,1,27,5,2019,21,5,23,55,2
11013,1,1,3.0,0,0,1,1,15,3,2019,5,45,7,5,1
11014,2,2,3.0,0,0,1,1,24,3,2019,5,45,8,35,2
11015,4,4,1.0,1,0,0,1,3,6,2019,20,25,1,30,5
11016,2,2,3.0,0,1,0,0,15,4,2019,19,50,22,50,3
11017,4,4,1.0,0,0,1,1,9,3,2019,6,0,12,55,6
11018,3,3,1.0,0,1,0,0,12,5,2019,14,5,18,15,28
11019,3,3,2.0,0,0,1,1,18,5,2019,15,10,23,30,8
11020,4,4,2.0,0,0,0,1,9,6,2019,17,15,19,15,26
11021,2,2,3.0,0,0,1,1,21,6,2019,7,45,10,40,2
11022,3,3,2.0,0,0,0,1,9,5,2019,16,50,5,35,12
11023,4,4,1.0,0,1,0,1,12,6,2019,10,0,19,0,9
11024,1,1,3.0,0,0,0,1,18,6,2019,21,5,22,25,1
11025,3,3,2.0,0,0,0,1,6,6,2019,16,50,13,45,20
11026,3,3,3.0,1,0,0,1,21,4,2019,17,15,19,50,2
11027,3,3,1.0,0,1,0,0,21,5,2019,18,55,18,15,23
11028,3,3,1.0,1,0,0,1,1,4,2019,15,15,20,5,4
11029,3,3,1.0,0,1,0,0,12,5,2019,8,25,12,0,27
11030,4,4,2.0,0,1,0,1,3,6,2019,20,0,4,25,8
11031,4,4,2.0,0,1,0,1,6,5,2019,21,25,19,0,21
11032,3,3,1.0,0,0,1,1,6,6,2019,7,10,22,40,15
11033,4,4,1.0,0,0,1,1,21,5,2019,6,40,19,0,12
11034,4,4,1.0,0,0,1,1,12,6,2019,11,30,1,30,14
11035,3,3,1.0,0,1,0,0,15,5,2019,18,55,23,35,28
11036,4,4,1.0,1,0,0,1,27,3,2019,7,35,22,20,14
11037,2,2,1.0,0,1,0,1,1,3,2019,8,0,19,10,11
11038,2,2,1.0,0,1,0,0,18,3,2019,22,50,21,20,22
11039,4,4,1.0,0,0,1,1,27,3,2019,16,35,22,50,6
11040,4,4,1.0,0,0,0,1,24,5,2019,10,0,19,15,9
11041,3,3,3.0,1,0,0,1,9,6,2019,11,30,14,5,2
11042,4,4,1.0,1,0,0,1,18,5,2019,7,35,12,10,4
11043,1,1,3.0,0,1,0,0,3,5,2019,19,35,21,5,1
11044,3,3,1.0,0,0,1,1,24,3,2019,9,55,22,55,13
11045,3,3,1.0,0,0,1,1,21,5,2019,17,0,9,5,16
11046,4,4,1.0,0,0,1,1,1,6,2019,7,30,19,15,11
11047,1,1,3.0,0,1,0,1,12,5,2019,7,5,8,30,1
11048,2,2,1.0,0,0,0,1,9,3,2019,10,30,22,55,12
11049,2,2,3.0,0,1,0,1,24,4,2019,11,10,14,5,2
11050,2,2,1.0,0,1,0,0,15,3,2019,11,40,7,40,20
11051,2,2,3.0,1,0,0,1,12,4,2019,0,30,3,25,2
11052,4,4,1.0,0,1,0,0,27,3,2019,13,55,4,25,14
11053,2,2,3.0,0,0,1,1,9,5,2019,5,55,8,35,2
11054,3,3,3.0,0,0,1,1,1,4,2019,10,20,12,55,2
11055,2,2,1.0,0,1,0,0,12,3,2019,8,55,9,10,24
11056,3,3,1.0,0,1,0,0,1,4,2019,9,35,22,5,12
11057,4,4,1.0,0,0,1,1,12,6,2019,9,0,21,0,12
11058,3,3,1.0,0,1,0,1,9,5,2019,6,30,8,15,25
11059,4,4,1.0,1,0,0,1,21,5,2019,2,0,7,25,5
11060,3,3,1.0,0,0,1,1,6,5,2019,8,35,17,15,8
11061,4,4,1.0,0,1,0,0,1,4,2019,22,50,19,0,20
11062,3,3,1.0,0,1,0,1,24,3,2019,8,25,19,40,11
11063,4,4,1.0,0,0,1,1,1,6,2019,11,30,1,30,14
11064,2,2,3.0,1,0,0,1,24,3,2019,6,0,8,45,2
11065,4,4,1.0,0,0,1,1,27,5,2019,10,35,19,35,9
11066,4,4,1.0,0,0,1,1,6,3,2019,4,45,19,15,14
11067,1,1,3.0,0,1,0,1,9,3,2019,2,55,4,25,1
11068,3,3,3.0,0,0,1,0,18,6,2019,6,55,9,30,2
11069,3,3,3.0,1,0,0,1,1,5,2019,15,15,17,45,2
11070,2,2,1.0,0,1,0,1,12,3,2019,7,0,20,20,13
11071,4,4,2.0,0,1,0,0,27,6,2019,19,10,19,0,23
11072,4,4,1.0,0,0,1,1,15,5,2019,7,0,19,0,12
11073,2,2,3.0,1,0,0,1,6,6,2019,22,10,1,0,2
11074,2,2,3.0,0,0,1,1,21,3,2019,19,40,22,20,2
11075,4,4,1.0,0,1,0,0,9,3,2019,15,5,18,50,27
11076,4,4,1.0,0,0,1,1,27,3,2019,7,5,22,20,15
11077,3,3,1.0,0,0,1,1,21,5,2019,23,30,7,45,8
11078,2,2,3.0,1,0,0,1,24,3,2019,20,0,22,55,2
11079,2,2,1.0,0,1,0,1,1,3,2019,11,40,8,15,20
11080,2,2,3.0,1,0,0,1,18,5,2019,4,0,6,50,2
11081,3,3,1.0,0,1,0,0,24,5,2019,21,10,8,15,11
11082,2,2,3.0,0,0,1,1,15,4,2019,11,10,13,55,2
11083,3,3,1.0,0,1,0,1,6,6,2019,20,25,10,55,14
11084,3,3,3.0,0,0,1,1,15,4,2019,22,50,1,20,2
11085,4,4,1.0,0,0,1,1,24,6,2019,4,55,12,35,7
11086,4,4,2.0,0,1,0,0,15,6,2019,5,30,4,25,22
11087,3,3,3.0,1,0,0,1,21,5,2019,4,40,7,15,2
11088,4,4,1.0,0,0,1,1,21,3,2019,6,40,19,15,12
11089,4,4,1.0,0,0,1,1,3,3,2019,17,45,1,35,7
11090,3,3,1.0,0,1,0,0,12,5,2019,20,0,8,15,12
11091,4,4,1.0,0,0,1,1,12,6,2019,8,50,19,15,10
11092,3,3,3.0,0,0,1,0,1,5,2019,22,20,0,40,2
11093,3,3,1.0,0,1,0,1,24,5,2019,17,0,18,0,25
11094,4,4,2.0,0,1,0,1,12,6,2019,18,25,4,25,10
11095,4,4,2.0,0,1,0,0,6,6,2019,9,35,4,25,18
11096,2,2,3.0,0,0,1,1,15,5,2019,9,45,12,35,2
11097,4,4,2.0,0,0,0,1,15,5,2019,16,55,19,15,26
11098,4,4,2.0,0,1,0,0,1,6,2019,9,40,4,25,18
11099,2,2,1.0,0,1,0,0,18,3,2019,21,25,10,25,13
11100,2,2,1.0,0,0,1,1,18,3,2019,15,35,23,40,8
11101,4,4,1.0,0,1,0,1,27,5,2019,14,0,19,0,5
11102,3,3,1.0,1,0,0,1,1,4,2019,19,20,23,45,4
11103,4,4,1.0,1,0,0,1,6,6,2019,7,35,22,30,14
11104,2,2,2.0,0,0,0,1,9,3,2019,8,50,23,55,15
11105,4,4,1.0,0,1,0,1,27,5,2019,20,55,19,0,22
11106,1,1,3.0,0,1,0,0,27,6,2019,19,35,21,5,1
11107,2,2,3.0,0,1,0,0,1,6,2019,19,50,22,50,3
11108,3,3,3.0,1,0,0,1,27,3,2019,17,15,19,55,2
11109,4,4,1.0,1,0,0,1,15,6,2019,10,35,21,0,10
11110,3,3,1.0,0,1,0,1,1,5,2019,18,55,4,40,9
11111,2,2,1.0,0,1,0,0,6,3,2019,22,50,0,45,25
11112,4,4,1.0,0,1,0,0,15,6,2019,11,30,12,35,25
11113,1,1,3.0,0,1,0,1,18,5,2019,19,35,21,5,1
11114,0,0,3.0,1,0,0,1,21,5,2019,5,15,7,40,2
11115,3,3,3.0,1,0,0,1,21,3,2019,15,20,17,55,2
11116,3,3,1.0,0,1,0,0,12,6,2019,14,5,10,5,20
11117,3,3,1.0,1,0,0,1,24,4,2019,6,20,10,30,4
11118,4,4,1.0,0,1,0,0,1,6,2019,17,30,4,25,10
11119,4,4,1.0,0,1,0,0,15,6,2019,19,45,4,25,8
11120,4,4,1.0,0,0,1,1,24,5,2019,10,20,19,0,8
11121,4,4,1.0,0,1,0,1,9,4,2019,19,45,12,35,16
11122,1,1,3.0,0,0,1,1,1,3,2019,13,10,14,30,1
11123,3,3,1.0,0,1,0,1,9,5,2019,9,35,19,10,9
11124,0,0,3.0,0,0,1,1,18,5,2019,9,45,12,0,2
11125,4,4,1.0,0,0,1,1,15,5,2019,7,30,19,15,11
11126,4,4,1.0,0,0,1,1,18,5,2019,11,40,21,0,9
11127,4,4,2.0,0,1,0,1,27,6,2019,9,40,12,35,26
11128,3,3,3.0,0,0,1,1,24,5,2019,6,55,9,30,2
11129,4,4,1.0,0,0,1,1,3,3,2019,7,0,18,50,11
11130,4,4,1.0,0,0,1,1,6,3,2019,13,5,22,20,9
11131,4,4,1.0,0,0,1,1,1,5,2019,14,55,22,30,7
11132,3,3,1.0,0,1,0,1,15,5,2019,6,30,23,35,17
11133,3,3,1.0,0,0,1,1,21,5,2019,7,35,19,25,11
11134,3,3,1.0,0,0,1,1,6,5,2019,20,20,18,50,22
11135,4,4,1.0,0,1,0,1,27,5,2019,22,50,4,25,5
11136,4,4,1.0,0,0,1,1,21,3,2019,13,15,22,20,9
11137,2,2,3.0,0,0,1,1,27,6,2019,11,10,13,55,2
11138,3,3,1.0,0,1,0,1,6,6,2019,14,5,19,50,5
11139,4,4,1.0,1,0,0,1,27,5,2019,9,15,21,0,11
11140,3,3,1.0,0,1,0,0,1,5,2019,6,30,12,0,5
11141,4,4,2.0,0,1,0,0,6,3,2019,16,50,4,25,35
11142,3,3,2.0,0,0,0,1,9,6,2019,20,30,13,45,17
11143,3,3,1.0,0,1,0,1,18,5,2019,16,30,8,15,15
11144,3,3,2.0,0,0,0,1,24,3,2019,16,50,5,35,12
11145,4,4,3.0,1,0,0,1,21,4,2019,14,25,17,40,3
11146,4,4,2.0,0,1,0,0,18,5,2019,9,40,4,25,18
11147,4,4,1.0,0,0,0,1,6,6,2019,12,30,9,25,20
11148,4,4,3.0,0,1,0,1,1,6,2019,11,0,14,15,3
11149,3,3,3.0,0,0,0,1,9,5,2019,14,15,16,45,2
11150,2,2,1.0,0,0,0,1,3,3,2019,6,55,23,20,16
11151,3,3,1.0,0,0,1,1,9,5,2019,20,20,18,50,22
11152,3,3,1.0,0,1,0,0,6,5,2019,8,25,9,20,24
11153,0,0,3.0,1,0,0,1,18,3,2019,5,15,7,35,2
11154,4,4,1.0,0,0,1,1,27,6,2019,7,5,19,15,12
11155,4,4,1.0,0,0,1,1,6,3,2019,8,25,19,15,10
11156,4,4,1.0,1,0,0,1,12,6,2019,10,35,21,0,10
11157,3,3,3.0,1,0,0,1,1,6,2019,11,30,14,5,2
11158,3,3,3.0,1,0,0,1,12,3,2019,17,15,19,55,2
11159,3,3,1.0,0,1,0,0,1,4,2019,20,0,23,35,27
11160,3,3,1.0,0,1,0,1,12,5,2019,20,25,22,5,25
11161,4,4,1.0,0,0,1,1,9,5,2019,8,45,21,0,12
11162,4,4,1.0,0,0,1,1,15,6,2019,14,0,1,30,11
11163,4,4,1.0,0,0,1,0,27,6,2019,12,50,1,30,12
11164,4,4,1.0,1,0,0,1,6,3,2019,7,45,13,40,5
11165,3,3,0.0,0,0,0,1,24,3,2019,5,50,21,50,16
11166,4,4,2.0,0,0,1,1,15,5,2019,17,50,1,30,7
11167,3,3,1.0,0,1,0,1,24,5,2019,21,10,10,5,12
11168,4,4,1.0,1,0,0,1,12,6,2019,11,55,22,30,10
11169,4,4,1.0,0,1,0,0,9,5,2019,9,0,19,0,10
11170,3,3,1.0,0,1,0,0,9,5,2019,9,35,18,0,8
11171,4,4,1.0,1,0,0,1,9,3,2019,7,20,12,30,5
11172,3,3,2.0,0,0,0,1,12,6,2019,9,25,17,20,31
11173,4,4,1.0,0,1,0,0,1,6,2019,11,30,19,0,7
11174,4,4,1.0,0,1,0,0,1,6,2019,19,45,4,25,8
11175,0,0,3.0,1,0,0,1,24,6,2019,14,45,17,5,2
11176,0,0,3.0,1,0,0,1,18,3,2019,14,40,17,5,2
11177,4,4,2.0,0,1,0,1,9,5,2019,13,25,12,35,23
11178,4,4,2.0,0,1,0,0,27,6,2019,9,40,12,35,26
11179,2,2,3.0,1,0,0,1,24,3,2019,16,55,19,45,2
11180,3,3,1.0,0,1,0,0,12,5,2019,8,25,18,15,9
11181,4,4,1.0,1,0,0,1,9,4,2019,6,50,12,10,5
11182,4,4,2.0,0,1,0,1,9,5,2019,21,25,12,35,15
11183,4,4,1.0,1,0,0,1,18,5,2019,17,30,1,30,8
11184,4,4,2.0,0,0,0,1,27,6,2019,10,55,7,40,20
11185,0,0,3.0,1,0,0,1,21,6,2019,7,55,10,15,2
11186,3,3,1.0,0,1,0,0,12,6,2019,18,55,16,20,21
11187,4,4,1.0,0,1,0,0,9,6,2019,2,15,12,35,10
11188,2,2,1.0,0,1,0,0,12,3,2019,22,55,9,30,10
11189,3,3,3.0,0,0,1,1,9,5,2019,19,55,22,25,2
11190,2,2,1.0,0,1,0,0,21,3,2019,8,0,19,10,11
11191,4,4,2.0,0,0,0,1,21,3,2019,5,0,19,15,38
11192,4,4,1.0,0,0,1,1,9,3,2019,15,55,21,55,6
11193,2,2,3.0,0,0,1,1,24,3,2019,20,30,23,20,2
11194,1,1,3.0,1,0,0,1,3,5,2019,16,55,18,25,1
11195,4,4,1.0,0,1,0,1,18,5,2019,2,15,12,35,10
11196,4,4,2.0,1,0,0,1,6,3,2019,4,55,21,20,16
11197,4,4,2.0,1,0,0,1,27,3,2019,7,35,21,20,13
11198,4,4,1.0,0,0,1,1,9,5,2019,15,45,22,5,6
11199,3,3,3.0,1,0,0,1,12,5,2019,15,30,18,5,2
11200,3,3,3.0,0,0,1,1,9,6,2019,22,20,0,40,2
11201,4,4,3.0,0,0,0,1,21,4,2019,18,5,21,10,3
11202,4,4,1.0,0,0,1,1,9,3,2019,8,0,21,0,13
11203,2,2,3.0,1,0,0,1,21,3,2019,18,55,21,45,2
11204,4,4,1.0,0,1,0,1,27,6,2019,13,0,19,0,6
11205,4,4,2.0,0,1,0,1,6,6,2019,5,30,4,25,22
11206,3,3,1.0,0,1,0,0,6,6,2019,20,0,20,45,24
11207,1,1,3.0,1,0,0,1,3,4,2019,20,5,21,40,1
11208,4,4,2.0,0,0,0,1,21,3,2019,18,45,19,15,24
11209,2,2,3.0,0,1,0,1,24,6,2019,6,0,8,45,2
11210,1,1,3.0,0,0,1,1,6,5,2019,22,45,0,15,1
11211,4,4,1.0,1,0,0,1,6,6,2019,8,35,16,10,7
11212,4,4,2.0,0,1,0,1,9,3,2019,8,20,18,50,34
11213,4,4,1.0,1,0,0,1,15,6,2019,16,10,22,30,6
11214,4,4,2.0,0,1,0,0,1,6,2019,14,35,4,25,13
11215,2,2,3.0,0,0,1,1,18,5,2019,9,45,12,35,2
11216,4,4,1.0,0,1,0,0,24,6,2019,19,15,12,35,17
11217,3,3,1.0,0,1,0,0,1,5,2019,16,30,23,35,7
11218,3,3,1.0,0,1,0,1,6,6,2019,18,55,18,15,23
11219,2,2,3.0,0,0,1,1,9,6,2019,11,10,13,55,2
11220,2,2,3.0,0,0,1,1,15,3,2019,23,25,2,10,2
11221,2,2,3.0,0,0,0,1,18,4,2019,10,0,12,45,2
11222,0,0,3.0,1,0,0,1,24,3,2019,14,40,17,5,2
11223,4,4,1.0,0,0,1,1,6,5,2019,20,45,6,35,9
11224,1,1,3.0,1,0,0,1,21,6,2019,20,5,21,40,1
11225,4,4,1.0,0,1,0,1,6,3,2019,21,50,19,45,21
11226,4,4,1.0,0,0,1,1,6,6,2019,9,0,19,15,10
11227,2,2,3.0,1,0,0,1,1,4,2019,18,55,21,50,2
11228,4,4,1.0,0,0,1,1,9,6,2019,8,45,21,0,12
11229,3,3,1.0,0,1,0,0,9,5,2019,16,30,23,35,7
11230,3,3,3.0,0,0,0,1,9,6,2019,20,45,23,20,2
11231,1,1,3.0,0,1,0,1,27,5,2019,7,5,8,30,1
11232,4,4,1.0,0,0,1,1,18,5,2019,4,55,19,0,14
11233,4,4,3.0,1,0,0,1,27,3,2019,21,5,0,20,3
11234,3,3,1.0,0,0,1,1,6,5,2019,15,55,21,25,5
11235,3,3,2.0,0,0,0,1,18,5,2019,16,45,16,15,23
11236,3,3,1.0,1,0,0,1,24,3,2019,7,10,12,35,5
11237,1,1,3.0,1,0,0,1,6,6,2019,20,5,21,40,1
11238,1,1,3.0,0,0,1,1,15,3,2019,13,10,14,30,1
11239,2,2,3.0,1,0,0,1,21,5,2019,4,0,6,50,2
11240,2,2,3.0,0,0,1,0,18,6,2019,21,10,0,5,2
11241,4,4,1.0,0,1,0,0,18,5,2019,18,15,19,0,24
11242,4,4,1.0,0,0,0,1,3,6,2019,20,0,7,40,11
11243,4,4,1.0,1,0,0,1,9,5,2019,8,35,16,10,7
11244,3,3,2.0,0,0,0,1,12,5,2019,16,50,13,45,20
11245,4,4,3.0,0,0,0,1,9,3,2019,18,5,21,10,3
11246,4,4,2.0,0,0,0,1,27,3,2019,19,45,19,15,23
11247,4,4,2.0,0,1,0,1,12,6,2019,21,25,19,0,21
11248,2,2,3.0,0,1,0,1,3,4,2019,19,50,22,50,3
11249,4,4,1.0,0,0,1,1,27,5,2019,15,15,1,30,10
11250,2,2,3.0,0,1,0,1,21,6,2019,7,10,10,10,3
11251,4,4,1.0,0,0,1,1,6,3,2019,4,0,13,20,9
11252,4,4,1.0,1,0,0,1,21,5,2019,7,35,18,10,10
11253,4,4,1.0,0,0,0,1,3,6,2019,12,30,9,25,20
11254,2,2,1.0,0,1,0,1,15,3,2019,9,45,15,55,6
11255,3,3,1.0,0,1,0,1,6,5,2019,20,25,9,45,13
11256,2,2,1.0,0,1,0,0,21,3,2019,16,55,7,40,14
11257,4,4,2.0,0,0,0,1,18,5,2019,5,55,19,15,13
11258,3,3,1.0,0,1,0,0,24,3,2019,13,55,12,0,22
11259,3,3,1.0,0,1,0,0,1,4,2019,14,5,23,35,9
11260,2,2,1.0,0,1,0,0,21,3,2019,16,55,23,0,6
11261,2,2,3.0,0,0,1,1,24,3,2019,19,40,22,20,2
11262,4,4,1.0,0,0,1,1,6,6,2019,8,0,21,0,13
11263,3,3,1.0,0,1,0,1,18,5,2019,8,25,20,45,12
11264,4,4,1.0,0,0,1,1,6,6,2019,6,40,19,0,12
11265,4,4,1.0,1,0,0,1,24,6,2019,4,55,21,0,16
11266,2,2,1.0,0,1,0,1,18,3,2019,14,5,23,0,8
11267,4,4,1.0,0,0,1,1,1,6,2019,19,0,1,30,6
11268,1,1,3.0,1,0,0,1,24,5,2019,16,55,18,25,1
11269,2,2,3.0,1,0,0,1,3,3,2019,22,20,1,10,2
11270,2,2,3.0,0,0,1,1,18,6,2019,21,0,23,50,2
11271,4,4,3.0,1,0,0,1,18,3,2019,5,35,8,50,3
11272,4,4,1.0,0,0,1,1,18,5,2019,11,25,19,0,7
11273,1,1,3.0,0,1,0,1,3,6,2019,2,55,4,20,1
11274,4,4,1.0,0,0,1,1,18,5,2019,13,0,21,0,8
11275,4,4,2.0,0,0,0,1,21,3,2019,16,40,19,15,26
11276,4,4,1.0,0,0,1,1,9,6,2019,7,55,22,25,14
11277,4,4,1.0,0,1,0,0,27,5,2019,21,50,4,25,6
11278,4,4,1.0,1,0,0,1,6,6,2019,11,25,1,30,14
11279,3,3,1.0,0,0,1,1,12,5,2019,8,35,17,15,8
11280,4,4,1.0,0,0,1,1,18,5,2019,14,25,19,35,5
11281,3,3,1.0,0,0,1,1,12,5,2019,20,20,18,50,22
11282,4,4,1.0,0,0,0,1,9,5,2019,8,0,19,15,11
11283,4,4,1.0,0,1,0,0,18,5,2019,11,30,19,0,7
11284,2,2,3.0,0,0,1,1,15,6,2019,21,0,23,50,2
11285,0,0,3.0,0,0,1,1,12,3,2019,7,5,9,20,2
11286,4,4,1.0,0,0,1,1,6,3,2019,10,0,1,35,15
11287,2,2,1.0,0,0,0,1,21,3,2019,17,25,23,15,5
11288,3,3,1.0,0,1,0,1,6,6,2019,6,30,12,0,5
