,Source,Destination,Total_Stops,airline_IndiGo,airline_Jet Airways,airline_other,info_No info,day,month,year,dep_hour,dep_minute,arrival_hour,arrival_minute,duration_hours
10086,4,4,1.0,0,1,0,0,24,06,2019,22,50,12,35,13
10087,3,3,1.0,0,1,0,1,18,05,2019,20,25,22,05,25
10088,3,3,2.0,0,0,1,1,9,05,2019,15,10,23,30,8
10089,3,3,1.0,0,1,0,0,21,05,2019,14,05,04,40,14
10090,2,2,3.0,0,0,1,1,24,04,2019,07,45,10,40,2
10091,4,4,1.0,1,0,0,1,6,04,2019,20,25,01,30,5
10092,4,4,1.0,0,0,1,1,15,06,2019,10,20,19,15,8
10093,2,2,3.0,1,0,0,1,15,04,2019,04,00,06,50,2
10094,1,1,3.0,1,0,0,1,12,05,2019,20,05,21,40,1
10095,2,2,3.0,0,0,1,1,21,03,2019,11,30,14,10,2
10096,0,0,3.0,1,0,0,1,27,03,2019,19,35,21,55,2
10097,4,4,2.0,0,1,0,1,9,03,2019,13,45,18,50,29
10098,3,3,1.0,0,1,0,0,21,05,2019,06,30,12,00,5
10099,4,4,2.0,0,1,0,1,24,06,2019,19,10,12,35,17
10100,4,4,1.0,0,0,1,1,27,03,2019,09,00,21,00,12
10101,4,4,1.0,0,0,1,1,27,05,2019,19,00,01,30,6
10102,2,2,3.0,0,0,0,1,09,03,2019,10,00,12,45,2
10103,2,2,3.0,1,0,0,1,21,04,2019,18,25,21,20,2
10104,3,3,1.0,0,1,0,0,24,05,2019,06,30,09,20,26
10105,3,3,1.0,0,1,0,1,12,05,2019,20,25,21,05,24
10106,3,3,1.0,0,0,1,1,12,05,2019,20,20,23,25,27
10107,2,2,1.0,1,0,0,1,03,03,2019,13,40,18,35,4
10108,4,4,1.0,0,1,0,0,21,03,2019,22,00,18,50,20
10109,0,0,3.0,0,0,1,0,3,05,2019,09,45,12,00,2
10110,4,4,1.0,0,0,1,1,18,05,2019,04,55,19,15,14
10111,2,2,3.0,0,0,1,0,21,06,2019,05,55,08,35,2
10112,4,4,2.0,0,1,0,1,18,05,2019,05,30,04,25,22
10113,2,2,1.0,0,1,0,1,01,03,2019,07,00,13,15,6
10114,4,4,3.0,0,1,0,0,15,04,2019,11,00,14,15,3
10115,2,2,3.0,1,0,0,1,09,03,2019,10,05,13,00,2
10116,3,3,1.0,0,1,0,1,1,04,2019,14,05,20,45,6
10117,4,4,1.0,0,1,0,0,27,05,2019,08,00,19,00,11
10118,3,3,1.0,1,0,0,1,9,04,2019,11,30,16,05,4
10119,2,2,3.0,1,0,0,1,03,03,2019,06,00,08,45,2
10120,4,4,1.0,0,1,0,0,9,05,2019,15,00,19,00,28
10121,2,2,2.0,0,0,0,1,18,03,2019,08,50,16,30,31
10122,4,4,1.0,0,0,0,1,6,06,2019,06,05,09,25,27
10123,2,2,3.0,1,0,0,1,9,04,2019,01,30,04,15,2
10124,4,4,1.0,0,0,1,1,27,05,2019,03,50,12,35,8
10125,4,4,1.0,1,0,0,1,3,06,2019,10,35,01,30,14
10126,0,0,3.0,0,0,0,1,18,05,2019,11,40,13,55,2
10127,4,4,2.0,1,0,0,1,21,03,2019,04,55,21,20,16
10128,3,3,1.0,0,1,0,0,6,05,2019,21,10,08,15,11
10129,2,2,1.0,1,0,0,1,03,03,2019,14,25,19,25,5
10130,3,3,1.0,0,1,0,0,6,06,2019,21,10,08,15,11
10131,4,4,1.0,1,0,0,1,15,05,2019,21,50,03,35,5
10132,4,4,1.0,0,1,0,0,27,06,2019,21,50,12,35,14
10133,3,3,3.0,0,0,1,1,1,05,2019,19,55,22,25,2
10134,1,1,3.0,1,0,0,1,24,06,2019,21,20,22,50,1
10135,1,1,3.0,0,1,0,0,6,06,2019,10,20,11,50,1
10136,3,3,1.0,0,1,0,1,24,03,2019,13,55,18,10,28
10137,3,3,1.0,0,1,0,0,18,05,2019,18,55,18,15,23
10138,4,4,1.0,0,0,1,1,3,03,2019,05,45,13,20,7
10139,3,3,1.0,0,1,0,0,9,06,2019,18,55,16,20,21
10140,4,4,1.0,0,0,1,1,15,06,2019,08,30,19,15,10
10141,3,3,3.0,1,0,0,1,6,03,2019,14,20,16,55,2
10142,4,4,1.0,0,0,0,1,9,04,2019,07,00,19,15,12
10143,2,2,3.0,0,0,1,1,24,04,2019,11,40,14,30,2
10144,3,3,1.0,0,1,0,0,24,05,2019,18,55,20,45,25
10145,4,4,2.0,0,0,0,1,3,06,2019,20,15,19,15,23
10146,4,4,2.0,0,0,0,1,21,05,2019,17,15,19,15,26
10147,4,4,1.0,0,1,0,1,3,03,2019,17,30,04,25,10
10148,4,4,1.0,1,0,0,1,9,04,2019,21,50,03,35,5
10149,2,2,2.0,0,0,0,0,01,03,2019,10,30,17,45,7
10150,3,3,1.0,0,1,0,1,24,05,2019,20,00,08,15,12
10151,2,2,1.0,0,1,0,1,18,03,2019,16,55,08,15,15
10152,3,3,3.0,1,0,0,1,27,04,2019,17,15,19,50,2
10153,4,4,1.0,0,1,0,1,21,05,2019,07,05,19,00,11
10154,4,4,1.0,1,0,0,1,18,05,2019,05,05,12,10,7
10155,4,4,1.0,1,0,0,1,18,05,2019,10,35,01,30,14
10156,4,4,1.0,0,0,1,1,27,03,2019,08,25,19,15,10
10157,3,3,1.0,0,1,0,0,1,04,2019,08,25,12,00,27
10158,3,3,1.0,0,0,1,1,6,05,2019,07,35,19,25,11
10159,3,3,1.0,0,0,1,1,9,06,2019,15,55,21,25,5
10160,4,4,1.0,0,0,1,1,6,03,2019,17,00,01,35,8
10161,4,4,1.0,0,0,1,1,21,05,2019,07,10,18,10,11
10162,2,2,3.0,1,0,0,1,24,03,2019,22,20,01,10,2
10163,2,2,1.0,1,0,0,1,15,03,2019,05,25,10,10,4
10164,4,4,1.0,0,0,1,1,15,05,2019,10,00,19,15,9
10165,3,3,1.0,0,0,0,1,6,06,2019,07,00,20,25,13
10166,4,4,1.0,0,0,1,1,15,06,2019,19,00,01,30,6
10167,1,1,3.0,1,0,0,1,27,03,2019,21,20,22,45,1
10168,4,4,1.0,0,0,1,1,15,06,2019,11,30,19,15,7
10169,4,4,1.0,0,1,0,0,15,06,2019,18,15,12,35,18
10170,4,4,1.0,0,1,0,1,9,06,2019,09,00,19,00,10
10171,4,4,1.0,0,1,0,0,3,06,2019,22,50,19,00,20
10172,4,4,1.0,1,0,0,1,18,05,2019,14,20,22,30,8
10173,3,3,1.0,0,0,1,1,12,06,2019,07,10,18,50,11
10174,4,4,1.0,0,1,0,1,21,03,2019,08,00,18,50,10
10175,4,4,1.0,1,0,0,1,12,06,2019,08,50,21,00,12
10176,4,4,1.0,1,0,0,1,27,04,2019,06,50,16,10,9
10177,2,2,3.0,0,1,0,0,9,05,2019,06,00,08,45,2
10178,4,4,1.0,0,0,1,1,6,06,2019,13,00,21,00,8
10179,4,4,1.0,0,0,1,1,3,06,2019,07,05,16,10,9
10180,3,3,3.0,0,0,1,1,12,03,2019,09,00,11,30,2
10181,1,1,3.0,1,0,0,1,9,06,2019,19,05,20,35,1
10182,2,2,1.0,0,0,0,1,01,03,2019,06,45,12,15,5
10183,3,3,2.0,0,0,0,1,1,05,2019,09,50,08,55,23
10184,1,1,3.0,1,0,0,1,27,03,2019,12,00,13,25,1
10185,4,4,1.0,1,0,0,1,18,05,2019,04,55,21,00,16
10186,4,4,3.0,0,0,0,1,18,05,2019,14,10,17,10,3
10187,4,4,2.0,0,1,0,1,3,03,2019,05,25,18,50,13
10188,1,1,3.0,0,1,0,1,6,05,2019,19,35,21,05,1
10189,2,2,1.0,0,1,0,1,01,03,2019,07,00,20,20,13
10190,2,2,3.0,0,1,0,0,1,04,2019,19,50,22,50,3
10191,3,3,1.0,0,1,0,0,6,05,2019,18,55,16,20,21
10192,4,4,1.0,1,0,0,1,27,05,2019,17,05,22,15,5
10193,4,4,2.0,0,1,0,1,15,06,2019,14,35,12,35,22
10194,3,3,3.0,1,0,0,1,3,06,2019,14,25,16,55,2
10195,3,3,1.0,0,1,0,1,6,05,2019,20,25,21,05,24
10196,4,4,1.0,0,0,1,1,15,05,2019,07,10,16,10,9
10197,1,1,3.0,1,0,0,1,9,05,2019,12,00,13,30,1
10198,3,3,3.0,1,0,0,1,6,03,2019,05,30,08,20,2
10199,3,3,1.0,0,1,0,0,18,05,2019,20,00,20,45,24
10200,3,3,2.0,0,0,0,1,24,05,2019,05,50,12,30,30
10201,3,3,1.0,0,1,0,0,24,03,2019,21,10,09,15,12
10202,2,2,3.0,0,1,0,1,9,05,2019,18,55,22,00,3
10203,4,4,1.0,0,1,0,0,6,06,2019,11,30,04,25,16
10204,3,3,3.0,1,0,0,1,24,03,2019,05,30,08,20,2
10205,2,2,3.0,1,0,0,1,15,03,2019,23,30,02,20,2
10206,4,4,1.0,0,0,0,1,27,05,2019,05,15,06,50,25
10207,4,4,2.0,0,1,0,0,3,06,2019,14,35,12,35,22
10208,4,4,1.0,0,0,1,1,6,03,2019,08,55,18,50,9
10209,4,4,2.0,0,0,0,1,12,06,2019,13,05,09,25,20
10210,3,3,1.0,0,0,0,1,24,03,2019,16,45,21,05,28
10211,3,3,1.0,0,1,0,1,9,05,2019,10,20,17,35,7
10212,0,0,3.0,0,0,1,0,18,06,2019,17,45,20,05,2
10213,3,3,1.0,0,0,1,1,24,03,2019,20,20,18,45,22
10214,3,3,1.0,0,1,0,0,1,05,2019,17,00,09,45,16
10215,4,4,1.0,1,0,0,1,18,05,2019,18,35,01,30,6
10216,4,4,1.0,0,0,1,1,3,03,2019,06,10,11,20,5
10217,3,3,3.0,1,0,0,1,27,06,2019,17,15,19,50,2
10218,3,3,1.0,0,1,0,0,9,05,2019,06,30,16,20,9
10219,4,4,2.0,0,1,0,1,24,06,2019,09,25,12,35,27
10220,2,2,3.0,0,1,0,1,21,05,2019,15,50,18,45,2
10221,1,1,3.0,0,0,0,1,24,03,2019,06,20,07,40,1
10222,2,2,3.0,1,0,0,1,21,05,2019,21,15,00,15,3
10223,4,4,1.0,0,0,1,0,24,04,2019,08,45,13,15,4
10224,3,3,1.0,0,1,0,0,24,03,2019,06,30,22,35,16
10225,4,4,1.0,0,0,0,1,21,03,2019,09,00,19,15,10
10226,4,4,1.0,0,0,1,1,21,03,2019,16,45,07,10,14
10227,3,3,2.0,0,0,0,1,21,05,2019,16,50,05,35,12
10228,2,2,1.0,0,1,0,0,09,03,2019,05,45,10,25,4
10229,3,3,3.0,0,0,1,1,3,03,2019,19,35,22,05,2
10230,3,3,1.0,0,1,0,1,1,05,2019,20,25,22,05,25
10231,3,3,1.0,0,1,0,1,15,05,2019,09,35,14,25,28
10232,3,3,3.0,0,0,1,1,21,05,2019,22,20,00,40,2
10233,4,4,1.0,0,0,1,1,21,03,2019,15,00,01,35,10
10234,3,3,1.0,0,1,0,0,21,05,2019,20,00,08,15,12
10235,2,2,3.0,1,0,0,1,03,03,2019,01,30,04,15,2
10236,4,4,1.0,0,1,0,0,27,06,2019,14,00,19,00,5
10237,2,2,3.0,0,0,1,1,6,04,2019,11,10,13,55,2
10238,3,3,1.0,0,0,0,1,9,06,2019,17,30,20,25,26
10239,3,3,1.0,0,1,0,0,9,06,2019,09,35,19,10,9
10240,3,3,2.0,0,0,0,1,21,05,2019,05,50,23,15,17
10241,4,4,1.0,0,0,1,1,21,03,2019,08,25,18,50,10
10242,4,4,2.0,0,1,0,1,27,05,2019,19,10,12,35,17
10243,2,2,3.0,0,0,1,1,9,06,2019,20,55,23,40,2
10244,3,3,1.0,0,1,0,1,9,05,2019,08,25,16,20,7
10245,2,2,1.0,0,0,0,1,21,03,2019,10,30,11,20,24
10246,4,4,1.0,0,0,1,0,1,06,2019,07,05,21,00,13
10247,4,4,1.0,1,0,0,1,6,06,2019,15,00,01,30,10
10248,4,4,1.0,1,0,0,1,27,03,2019,10,45,21,00,10
10249,3,3,1.0,0,1,0,1,21,05,2019,06,30,19,50,13
10250,4,4,1.0,0,1,0,0,9,06,2019,19,45,04,25,8
10251,4,4,1.0,0,0,1,1,15,05,2019,13,05,22,30,9
10252,4,4,3.0,0,0,1,1,6,06,2019,06,00,09,10,3
10253,4,4,3.0,0,1,0,1,12,05,2019,11,00,14,15,3
10254,3,3,1.0,0,1,0,1,1,05,2019,21,10,04,40,7
10255,2,2,3.0,0,1,0,1,6,05,2019,07,10,10,10,3
10256,3,3,3.0,1,0,0,1,9,03,2019,22,10,00,55,2
10257,4,4,1.0,0,0,1,0,27,06,2019,11,40,19,15,7
10258,3,3,3.0,0,0,0,1,1,06,2019,14,15,16,45,2
10259,4,4,2.0,0,1,0,1,1,06,2019,06,45,04,25,21
10260,2,2,3.0,0,0,1,1,18,04,2019,23,55,02,45,2
10261,4,4,1.0,0,1,0,0,3,06,2019,02,15,04,25,26
10262,3,3,1.0,0,0,1,1,24,03,2019,17,00,09,10,16
10263,2,2,3.0,0,1,0,0,21,06,2019,18,55,22,00,3
10264,1,1,3.0,1,0,0,1,1,04,2019,19,05,20,35,1
10265,4,4,2.0,0,0,0,1,12,06,2019,22,00,19,15,21
10266,4,4,2.0,0,1,0,0,3,06,2019,09,40,12,35,26
10267,4,4,2.0,0,0,0,1,6,06,2019,07,05,09,25,26
10268,4,4,2.0,0,1,0,1,3,03,2019,05,25,04,25,23
10269,3,3,3.0,1,0,0,1,9,03,2019,15,10,17,45,2
10270,3,3,1.0,0,1,0,1,12,05,2019,20,25,19,10,22
10271,3,3,1.0,0,1,0,1,1,04,2019,18,55,19,50,24
10272,0,0,3.0,0,0,1,1,3,06,2019,07,05,09,20,2
10273,4,4,1.0,1,0,0,1,27,03,2019,17,30,01,35,8
10274,4,4,1.0,0,0,0,1,9,03,2019,21,40,07,40,10
10275,2,2,3.0,1,0,0,1,03,03,2019,08,30,11,30,3
10276,3,3,2.0,0,0,0,1,12,05,2019,12,00,11,10,23
10277,4,4,1.0,0,1,0,1,3,06,2019,22,50,04,25,5
10278,4,4,1.0,0,1,0,0,12,06,2019,19,45,19,00,23
10279,1,1,3.0,1,0,0,1,21,05,2019,19,05,20,35,1
10280,3,3,1.0,0,0,1,1,24,03,2019,07,35,22,55,15
10281,4,4,1.0,0,0,1,1,21,05,2019,16,00,01,30,9
10282,4,4,2.0,0,1,0,0,21,05,2019,20,00,04,25,8
10283,4,4,1.0,0,1,0,0,9,03,2019,18,15,04,25,10
10284,1,1,3.0,0,1,0,1,27,06,2019,07,05,08,30,1
10285,3,3,2.0,0,0,0,1,6,06,2019,05,50,08,55,27
10286,4,4,1.0,0,1,0,0,27,06,2019,14,00,12,35,22
10287,4,4,1.0,0,0,1,1,27,03,2019,16,45,07,10,14
10288,4,4,1.0,0,0,1,1,3,06,2019,17,55,22,50,4
10289,3,3,1.0,0,0,1,1,21,05,2019,20,20,20,20,24
10290,4,4,2.0,0,0,0,1,15,06,2019,12,55,19,15,30
10291,4,4,2.0,0,1,0,0,27,06,2019,13,25,12,35,23
10292,1,1,3.0,1,0,0,1,6,03,2019,16,55,18,25,1
10293,4,4,1.0,0,1,0,1,27,03,2019,21,50,04,25,6
10294,3,3,1.0,0,0,1,1,9,06,2019,22,40,10,40,12
10295,3,3,3.0,0,0,1,1,18,04,2019,19,55,22,25,2
10296,2,2,1.0,0,1,0,1,06,03,2019,08,55,21,20,12
10297,1,1,3.0,0,0,0,1,27,05,2019,19,30,20,45,1
10298,4,4,2.0,0,1,0,0,18,05,2019,05,30,19,00,13
10299,3,3,3.0,1,0,0,1,12,06,2019,14,25,16,55,2
10300,3,3,1.0,0,0,1,1,24,05,2019,07,10,20,20,13
10301,4,4,1.0,0,1,0,0,27,06,2019,15,00,12,35,21
10302,3,3,3.0,0,0,1,1,24,03,2019,19,35,22,05,2
10303,4,4,1.0,1,0,0,1,12,06,2019,02,00,07,45,5
10304,4,4,1.0,0,0,0,1,9,04,2019,08,00,19,15,11
10305,0,0,3.0,0,0,1,0,18,03,2019,08,20,10,35,2
10306,4,4,1.0,0,0,1,1,3,06,2019,16,00,01,30,9
10307,3,3,3.0,0,0,1,0,12,04,2019,09,00,11,25,2
10308,3,3,1.0,0,0,0,1,6,06,2019,14,35,14,35,24
10309,1,1,3.0,0,0,0,1,24,05,2019,06,20,07,40,1
10310,0,0,3.0,0,0,1,1,24,06,2019,07,45,10,00,2
10311,2,2,1.0,0,1,0,1,06,03,2019,08,00,05,05,21
10312,2,2,3.0,1,0,0,1,12,06,2019,04,00,06,50,2
10313,4,4,1.0,0,1,0,1,12,06,2019,20,55,04,25,7
10314,3,3,1.0,0,0,1,1,24,04,2019,15,05,20,20,5
10315,3,3,1.0,0,1,0,0,18,05,2019,14,05,22,35,8
10316,2,2,1.0,1,0,0,1,18,03,2019,12,10,17,05,4
10317,1,1,3.0,1,0,0,1,21,05,2019,02,35,04,05,1
10318,2,2,3.0,0,1,0,1,6,04,2019,19,50,22,50,3
10319,2,2,3.0,1,0,0,1,09,03,2019,23,30,02,20,2
10320,4,4,1.0,0,0,1,1,9,05,2019,17,00,01,30,8
10321,4,4,1.0,0,1,0,0,15,06,2019,19,45,19,00,23
10322,4,4,2.0,0,0,0,1,9,06,2019,17,15,07,40,14
10323,2,2,3.0,0,0,1,1,6,05,2019,11,30,14,20,2
10324,2,2,1.0,0,1,0,0,21,03,2019,05,45,00,45,19
10325,2,2,3.0,0,0,1,1,21,03,2019,09,35,12,30,2
10326,2,2,2.0,0,0,0,1,03,03,2019,05,50,22,10,40
10327,3,3,3.0,0,0,1,0,12,04,2019,06,55,09,30,2
10328,2,2,3.0,0,0,1,1,3,04,2019,20,55,23,40,2
10329,2,2,1.0,0,1,0,1,06,03,2019,14,05,00,45,10
10330,4,4,2.0,0,1,0,1,9,06,2019,09,40,19,00,9
10331,4,4,1.0,0,0,1,1,9,06,2019,10,20,19,00,8
10332,3,3,1.0,0,1,0,0,24,03,2019,19,45,04,45,9
10333,3,3,2.0,0,0,0,1,15,05,2019,09,25,17,20,31
10334,4,4,1.0,0,0,1,1,21,03,2019,19,00,01,35,6
10335,2,2,3.0,0,1,0,1,24,05,2019,17,45,20,45,3
10336,2,2,3.0,1,0,0,1,12,04,2019,06,05,08,50,2
10337,4,4,1.0,0,0,1,1,27,05,2019,07,00,12,55,5
10338,4,4,2.0,0,0,1,1,9,05,2019,15,05,01,30,10
10339,3,3,1.0,0,1,0,0,12,06,2019,20,25,09,45,13
10340,4,4,1.0,0,0,1,1,9,03,2019,16,45,07,10,14
10341,3,3,1.0,0,1,0,0,24,05,2019,14,05,22,35,8
10342,3,3,3.0,0,0,1,1,12,06,2019,22,20,00,40,2
10343,2,2,1.0,0,1,0,1,18,03,2019,21,25,10,25,13
10344,3,3,1.0,0,1,0,0,24,05,2019,20,00,18,15,22
10345,2,2,3.0,0,0,1,1,1,04,2019,21,00,23,50,2
10346,3,3,3.0,0,0,0,1,21,05,2019,20,45,23,20,2
10347,4,4,1.0,0,1,0,0,9,06,2019,19,15,19,00,23
10348,4,4,2.0,0,0,0,1,9,05,2019,09,45,09,25,23
10349,1,1,3.0,1,0,0,1,15,06,2019,19,05,20,35,1
10350,3,3,1.0,0,0,0,1,9,05,2019,16,45,21,05,28
10351,1,1,1.0,0,1,0,1,12,03,2019,03,00,16,35,13
10352,2,2,3.0,1,0,0,1,15,03,2019,13,00,15,50,2
10353,1,1,2.0,0,1,0,1,6,03,2019,19,50,16,50,21
10354,4,4,1.0,0,0,1,1,27,03,2019,13,00,01,35,12
10355,1,1,3.0,0,0,1,1,18,03,2019,13,10,14,30,1
10356,1,1,3.0,0,0,1,1,12,06,2019,05,45,07,15,1
10357,3,3,1.0,0,1,0,1,21,05,2019,09,35,23,35,14
10358,0,0,3.0,0,0,1,1,21,06,2019,17,45,20,05,2
10359,4,4,2.0,1,0,0,1,3,03,2019,11,55,21,20,9
10360,4,4,2.0,0,0,0,1,15,05,2019,17,15,19,15,26
10361,3,3,1.0,0,0,1,1,9,06,2019,06,40,14,35,7
10362,4,4,1.0,0,1,0,1,6,03,2019,22,20,04,25,6
10363,4,4,2.0,0,1,0,1,24,06,2019,21,25,12,35,15
10364,2,2,1.0,0,0,1,0,01,03,2019,09,45,14,25,4
10365,2,2,3.0,0,0,1,1,6,04,2019,09,45,12,35,2
10366,4,4,1.0,0,0,1,1,21,03,2019,04,45,19,15,14
10367,1,1,3.0,0,1,0,1,27,06,2019,19,35,21,05,1
10368,2,2,1.0,0,1,0,0,21,03,2019,22,50,07,40,8
10369,3,3,3.0,1,0,0,1,9,03,2019,14,20,16,55,2
10370,2,2,1.0,0,0,0,1,03,03,2019,10,30,22,55,12
10371,4,4,1.0,0,0,0,1,18,05,2019,06,05,09,25,27
10372,3,3,3.0,1,0,0,1,12,05,2019,22,15,00,50,2
10373,1,1,3.0,0,1,0,0,12,05,2019,02,55,04,20,1
10374,2,2,3.0,0,0,0,1,27,06,2019,10,00,12,45,2
10375,4,4,1.0,0,1,0,0,3,06,2019,16,00,19,00,27
10376,2,2,3.0,0,0,1,1,12,06,2019,23,55,02,45,2
10377,4,4,1.0,0,0,0,1,9,03,2019,20,30,23,00,26
10378,4,4,1.0,0,1,0,1,6,06,2019,02,15,19,00,16
10379,4,4,1.0,0,0,1,1,3,06,2019,06,00,19,00,13
10380,2,2,3.0,0,0,1,1,03,03,2019,07,45,10,40,2
10381,4,4,1.0,0,0,1,1,9,05,2019,16,45,07,10,14
10382,3,3,1.0,0,1,0,1,24,05,2019,21,10,08,15,11
10383,2,2,1.0,0,1,0,1,01,03,2019,07,00,05,05,22
10384,1,1,3.0,0,0,0,1,12,05,2019,19,30,20,45,1
10385,4,4,1.0,0,0,1,1,3,06,2019,11,40,19,15,7
10386,3,3,3.0,0,0,0,1,27,05,2019,20,45,23,20,2
10387,4,4,2.0,0,1,0,0,9,05,2019,05,30,12,35,7
10388,1,1,3.0,0,0,1,1,15,06,2019,13,15,14,45,1
10389,3,3,2.0,0,0,0,1,15,05,2019,10,00,05,25,19
10390,3,3,3.0,0,0,1,1,15,06,2019,15,20,17,55,2
10391,4,4,1.0,1,0,0,1,27,05,2019,18,35,01,30,6
10392,4,4,2.0,0,1,0,1,15,06,2019,23,05,04,25,29
10393,2,2,3.0,0,0,0,1,09,03,2019,21,10,23,55,2
10394,4,4,1.0,0,1,0,0,1,06,2019,11,30,04,25,16
10395,3,3,1.0,0,1,0,0,21,05,2019,06,30,16,20,9
10396,4,4,2.0,0,1,0,1,6,06,2019,09,40,04,25,18
10397,3,3,1.0,0,0,0,1,18,05,2019,16,45,21,05,28
10398,4,4,3.0,1,0,0,1,15,05,2019,14,25,17,40,3
10399,2,2,1.0,0,0,0,1,15,03,2019,06,55,23,20,16
10400,2,2,3.0,1,0,0,1,1,06,2019,18,55,21,50,2
10401,2,2,3.0,0,0,0,1,21,05,2019,05,45,08,45,3
10402,3,3,1.0,0,1,0,0,12,06,2019,06,30,18,15,11
10403,2,2,1.0,0,1,0,1,12,03,2019,09,45,16,00,6
10404,3,3,2.0,0,0,0,1,12,06,2019,09,10,11,05,25
10405,0,0,3.0,0,0,1,0,1,05,2019,09,45,12,00,2
10406,4,4,2.0,0,0,0,1,6,03,2019,16,40,19,15,26
10407,2,2,3.0,0,0,1,0,18,05,2019,21,10,00,05,2
10408,2,2,1.0,0,0,0,1,15,03,2019,11,50,11,35,23
10409,3,3,1.0,0,0,1,1,24,03,2019,17,00,18,45,25
10410,4,4,1.0,0,1,0,1,27,05,2019,09,00,19,00,10
10411,4,4,1.0,0,0,1,1,9,03,2019,06,40,19,15,12
10412,2,2,3.0,0,0,0,1,3,05,2019,13,20,16,10,2
10413,2,2,3.0,1,0,0,1,12,06,2019,16,55,19,55,3
10414,3,3,1.0,0,1,0,1,18,05,2019,18,55,04,40,9
10415,2,2,3.0,0,1,0,0,3,04,2019,18,55,22,00,3
10416,3,3,3.0,0,0,0,1,15,04,2019,20,45,23,20,2
10417,2,2,3.0,0,0,1,0,6,04,2019,21,10,00,05,2
10418,0,0,3.0,0,0,1,1,1,06,2019,17,45,20,05,2
10419,4,4,1.0,1,0,0,1,27,06,2019,02,00,07,25,5
10420,4,4,2.0,0,0,0,1,27,03,2019,16,40,19,15,26
10421,3,3,1.0,0,1,0,0,12,05,2019,16,30,22,35,6
10422,4,4,1.0,0,0,1,1,24,06,2019,07,05,16,10,9
10423,2,2,3.0,1,0,0,1,9,04,2019,04,00,06,50,2
10424,2,2,2.0,0,0,0,1,03,03,2019,17,25,08,45,15
10425,3,3,3.0,0,0,1,1,12,04,2019,19,55,22,25,2
10426,4,4,3.0,0,0,0,1,1,06,2019,14,10,17,10,3
10427,2,2,1.0,0,1,0,1,12,03,2019,22,55,10,25,11
10428,3,3,1.0,0,1,0,1,9,05,2019,09,35,09,45,24
10429,3,3,3.0,1,0,0,1,18,06,2019,17,15,19,50,2
10430,2,2,3.0,0,1,0,0,12,06,2019,08,20,11,20,3
10431,3,3,3.0,0,0,1,1,18,05,2019,14,55,17,25,2
10432,2,2,3.0,0,0,1,1,24,03,2019,09,35,12,30,2
10433,1,1,3.0,0,0,1,0,18,05,2019,05,45,07,15,1
10434,4,4,1.0,0,0,1,0,27,05,2019,07,05,21,00,13
10435,3,3,1.0,0,0,0,1,12,05,2019,09,10,13,15,4
10436,3,3,1.0,0,1,0,0,1,05,2019,08,25,18,15,9
10437,4,4,1.0,0,0,1,1,27,06,2019,18,15,01,30,7
10438,3,3,1.0,0,0,1,1,1,05,2019,11,35,18,50,7
10439,2,2,1.0,0,1,0,1,01,03,2019,18,40,09,00,14
10440,2,2,3.0,0,0,1,1,24,03,2019,20,55,23,50,2
10441,2,2,1.0,0,1,0,1,18,03,2019,11,40,08,15,20
10442,2,2,3.0,0,1,0,0,24,04,2019,08,20,11,20,3
10443,4,4,1.0,0,1,0,0,27,03,2019,11,30,18,50,7
10444,3,3,1.0,0,1,0,1,21,05,2019,08,25,16,20,7
10445,4,4,2.0,0,0,0,1,6,06,2019,12,55,19,15,30
10446,0,0,3.0,1,0,0,1,9,06,2019,11,35,14,00,2
10447,4,4,1.0,0,0,1,1,1,04,2019,17,55,22,50,4
10448,4,4,1.0,0,1,0,0,24,06,2019,17,30,12,35,19
10449,3,3,1.0,0,1,0,0,24,03,2019,19,45,23,25,27
10450,3,3,1.0,0,1,0,1,12,05,2019,18,55,09,20,14
10451,3,3,1.0,0,1,0,0,15,05,2019,18,55,22,35,27
10452,4,4,2.0,0,1,0,0,27,03,2019,19,10,19,45,24
10453,4,4,2.0,0,1,0,1,24,06,2019,09,40,12,35,26
10454,3,3,1.0,0,0,0,1,6,06,2019,09,25,18,30,9
10455,4,4,3.0,1,0,0,1,1,06,2019,14,25,17,40,3
10456,4,4,2.0,0,1,0,1,6,03,2019,19,10,18,50,47
10457,4,4,1.0,0,1,0,1,3,03,2019,07,05,18,50,11
10458,4,4,1.0,0,0,1,1,1,03,2019,14,35,22,20,7
10459,1,1,3.0,0,0,0,1,1,05,2019,06,20,07,40,1
10460,1,1,3.0,1,0,0,1,18,03,2019,20,05,21,35,1
10461,3,3,3.0,1,0,0,1,24,04,2019,09,35,12,20,2
10462,1,1,3.0,0,1,0,1,9,06,2019,02,55,04,20,1
10463,1,1,3.0,0,1,0,0,24,03,2019,07,10,08,35,1
10464,2,2,1.0,0,1,0,1,18,03,2019,11,40,18,25,6
10465,2,2,3.0,1,0,0,1,12,06,2019,22,10,01,00,2
10466,4,4,1.0,0,1,0,1,21,03,2019,15,00,04,25,13
10467,2,2,3.0,0,0,1,1,18,05,2019,21,00,23,50,2
10468,2,2,3.0,0,0,1,1,15,05,2019,21,10,00,05,2
10469,0,0,3.0,0,0,1,1,27,05,2019,09,45,12,00,2
10470,3,3,3.0,1,0,0,1,21,04,2019,15,15,17,45,2
10471,4,4,1.0,1,0,0,1,15,06,2019,17,05,22,25,5
