,Source,Destination,Total_Stops,airline_IndiGo,airline_Jet Airways,airline_other,info_No info,day,month,dep_hour,dep_minute,arrival_hour,arrival_minute,duration_hours,price
8303,3,3,2.0,0,0,0,1,6,6,8,20,7,55,23,10697.0
8304,3,3,3.0,0,0,1,0,1,6,22,20,0,40,2,3841.0
8305,3,3,2.0,0,0,0,1,1,4,16,45,12,0,19,9920.0
8306,2,2,3.0,1,0,0,1,1,3,18,25,21,20,2,12649.0
8307,4,4,1.0,1,0,0,1,6,6,11,25,21,0,9,6093.0
8308,4,4,2.0,0,1,0,1,27,5,5,30,4,25,22,15129.0
8309,2,2,3.0,0,1,0,0,27,4,17,45,20,45,3,4544.0
8310,3,3,3.0,0,0,0,1,27,3,14,15,16,45,2,5170.0
8311,1,1,3.0,1,0,0,1,9,6,2,35,4,5,1,2754.0
8312,1,1,3.0,0,0,0,1,12,6,13,55,15,25,1,3100.0
8313,3,3,2.0,0,0,0,1,1,4,16,45,23,15,30,9237.0
8314,4,4,1.0,0,0,1,1,15,6,13,0,1,30,12,7198.0
8315,4,4,1.0,0,1,0,0,1,6,11,30,12,35,25,10262.0
8316,4,4,1.0,0,0,1,1,27,3,15,55,21,55,6,5111.0
8317,4,4,2.0,0,0,0,1,27,6,22,0,19,15,21,10441.0
8318,4,4,1.0,0,0,1,1,1,6,8,45,19,15,10,10261.0
8319,0,0,3.0,1,0,0,1,9,3,19,35,21,55,2,6297.0
8320,4,4,1.0,0,0,1,1,15,6,3,50,19,0,15,12192.0
8321,2,2,3.0,1,0,0,1,15,6,10,10,13,0,2,3943.0
8322,4,4,2.0,0,1,0,1,27,5,5,30,12,35,7,16274.0
8323,4,4,1.0,0,1,0,0,21,5,7,5,12,35,5,12898.0
8324,2,2,3.0,0,0,1,1,15,5,5,55,8,35,2,3311.0
8325,4,4,1.0,0,0,1,1,21,5,4,55,12,35,7,9103.0
8326,3,3,3.0,1,0,0,1,15,3,22,10,0,55,2,4148.0
8327,3,3,3.0,1,0,0,1,9,6,15,30,18,5,2,5224.0
8328,3,3,3.0,1,0,0,1,9,5,4,40,7,15,2,4804.0
8329,0,0,3.0,1,0,0,1,6,6,19,35,21,55,2,3597.0
8330,3,3,3.0,1,0,0,1,27,6,11,30,14,5,2,4804.0
8331,1,1,3.0,0,1,0,0,6,5,10,20,11,50,1,4995.0
8332,3,3,3.0,0,0,1,1,9,4,9,0,11,25,2,3873.0
8333,4,4,1.0,0,1,0,0,1,6,15,0,4,25,13,10262.0
8334,1,1,3.0,0,1,0,0,18,6,19,35,21,5,1,3210.0
8335,4,4,1.0,0,0,1,1,9,6,7,30,13,35,6,6276.0
8336,2,2,1.0,0,1,0,0,9,3,21,25,8,15,10,9134.0
8337,2,2,1.0,0,1,0,0,12,3,18,55,13,15,18,11087.0
8338,3,3,1.0,0,1,0,1,1,5,14,5,4,40,14,13941.0
8339,4,4,3.0,0,0,0,1,3,6,5,10,8,0,2,5201.0
8340,4,4,1.0,1,0,0,1,24,4,5,5,16,10,11,6171.0
8341,3,3,3.0,0,0,1,1,1,3,19,35,22,5,2,5964.0
8342,4,4,2.0,0,1,0,1,27,5,19,10,19,0,23,15129.0
8343,4,4,2.0,0,1,0,0,18,5,9,40,12,35,26,13029.0
8344,2,2,3.0,0,1,0,0,27,5,8,20,11,20,3,4030.0
8345,3,3,1.0,0,0,1,1,18,5,16,40,0,15,7,10586.0
8346,1,1,2.0,0,0,0,1,6,3,11,35,19,25,31,17926.0
8347,4,4,3.0,0,1,0,1,6,6,11,0,14,15,3,9564.0
8348,3,3,1.0,0,1,0,1,15,5,10,20,17,35,7,8355.0
8349,4,4,1.0,0,0,1,1,6,6,10,20,1,30,15,6795.0
8350,4,4,1.0,0,0,0,1,15,5,13,30,8,15,18,10671.0
8351,4,4,2.0,0,0,0,1,27,3,13,20,7,40,18,10178.0
8352,3,3,1.0,0,0,1,1,12,6,7,10,9,5,25,7927.0
8353,1,1,3.0,0,0,0,1,18,5,13,55,15,25,1,3100.0
8354,4,4,2.0,0,0,0,1,6,3,19,45,19,15,23,12646.0
8355,4,4,1.0,1,0,0,1,6,3,5,5,10,5,5,7894.0
8356,2,2,3.0,1,0,0,1,24,6,1,30,4,15,2,3943.0
8357,4,4,1.0,0,0,1,1,9,5,11,25,19,15,7,7575.0
8358,4,4,2.0,0,1,0,1,6,3,5,25,19,45,38,16914.0
8359,4,4,3.0,0,0,1,1,24,6,14,40,17,50,3,6216.0
8360,4,4,1.0,1,0,0,1,21,5,17,5,22,15,5,6147.0
8361,4,4,1.0,1,0,0,1,15,5,17,30,1,30,8,6979.0
8362,4,4,3.0,0,0,0,1,27,5,18,5,21,10,3,6094.0
8363,4,4,1.0,0,1,0,1,27,3,20,50,4,25,7,12242.0
8364,3,3,2.0,0,0,0,1,12,6,12,0,21,50,9,9416.0
8365,4,4,2.0,0,0,0,1,21,3,13,15,9,25,20,7107.0
8366,4,4,2.0,0,1,0,1,9,6,21,25,19,0,21,13292.0
8367,0,0,3.0,1,0,0,1,3,3,7,55,10,15,2,7295.0
8368,2,2,3.0,1,0,0,1,18,4,0,30,3,25,2,4423.0
8369,2,2,3.0,1,0,0,1,24,3,23,30,2,20,2,5694.0
8370,2,2,1.0,0,1,0,0,24,3,5,45,10,25,4,8147.0
8371,4,4,1.0,0,0,1,1,27,5,13,0,1,30,12,13377.0
8372,2,2,1.0,0,1,0,0,6,3,14,5,0,45,10,13502.0
8373,4,4,2.0,0,1,0,0,9,3,5,40,4,25,22,13764.0
8374,3,3,1.0,0,1,0,1,6,6,17,0,9,45,16,12692.0
8375,3,3,3.0,1,0,0,1,18,5,17,15,19,50,2,4804.0
8376,3,3,1.0,0,1,0,0,1,4,8,25,9,20,24,7064.0
8377,4,4,1.0,0,1,0,1,24,6,7,5,12,35,5,14924.0
8378,3,3,3.0,1,0,0,1,1,3,15,20,17,55,2,6565.0
8379,4,4,2.0,0,0,0,1,18,5,16,40,19,15,26,9863.0
8380,4,4,1.0,1,0,0,1,6,3,16,0,21,0,5,7725.0
8381,4,4,2.0,0,0,0,1,15,5,22,0,19,15,21,11281.0
8382,1,1,3.0,0,1,0,0,21,5,19,35,21,5,1,3210.0
8383,3,3,1.0,0,0,0,1,1,5,19,0,4,40,9,6117.0
8384,4,4,1.0,0,1,0,0,24,6,16,0,4,25,12,10262.0
8385,2,2,3.0,1,0,0,1,1,4,4,0,6,50,2,3943.0
8386,3,3,1.0,0,1,0,1,12,6,18,55,4,40,9,12576.0
8387,4,4,1.0,0,0,1,1,21,4,7,55,13,25,5,7452.0
8388,3,3,1.0,0,1,0,1,1,5,6,30,16,20,9,14781.0
8389,3,3,1.0,0,0,0,1,12,6,9,10,13,15,4,8996.0
8390,4,4,1.0,0,0,0,1,6,3,13,30,8,15,18,11563.0
8391,2,2,3.0,1,0,0,1,9,3,4,0,6,50,2,4777.0
8392,3,3,3.0,1,0,0,1,9,4,15,30,18,5,2,4174.0
8393,3,3,3.0,0,0,1,0,6,6,17,10,19,40,2,3841.0
8394,4,4,2.0,0,1,0,1,24,6,18,20,4,25,10,13775.0
8395,4,4,1.0,0,0,0,1,27,3,17,20,9,25,16,5117.0
8396,1,1,3.0,0,1,0,1,15,6,19,35,21,5,1,5678.0
8397,4,4,1.0,0,1,0,0,1,4,14,0,19,0,5,5177.0
8398,4,4,1.0,0,0,1,1,9,5,17,55,22,50,4,5975.0
8399,2,2,3.0,1,0,0,1,3,3,0,40,3,25,2,6860.0
8400,3,3,3.0,1,0,0,1,18,5,9,35,12,20,2,4804.0
8401,4,4,1.0,0,0,1,1,27,6,11,30,1,30,14,13377.0
8402,4,4,1.0,0,0,0,1,21,5,10,0,19,15,9,8372.0
8403,4,4,1.0,0,0,1,1,1,6,9,0,21,0,12,7933.0
8404,1,1,3.0,1,0,0,1,15,5,6,25,7,55,1,4049.0
8405,2,2,3.0,0,0,0,1,3,3,10,0,12,45,2,11423.0
8406,3,3,1.0,0,1,0,0,15,5,18,55,16,20,21,10844.0
8407,4,4,2.0,0,1,0,1,21,3,9,40,4,25,42,12819.0
8408,2,2,3.0,0,0,1,1,18,4,21,10,0,5,2,5621.0
8409,2,2,3.0,0,0,0,1,9,5,17,0,19,45,2,5228.0
8410,4,4,2.0,0,1,0,0,27,3,5,25,19,45,38,9254.0
8411,1,1,3.0,1,0,0,1,1,5,6,25,7,55,1,4392.0
8412,1,1,3.0,0,1,0,1,21,3,10,20,11,50,1,8040.0
8413,2,2,3.0,0,0,1,1,27,4,11,10,13,55,2,4483.0
8414,4,4,2.0,0,0,0,1,3,3,9,45,9,25,23,12760.0
8415,2,2,3.0,0,1,0,1,15,5,15,15,18,10,2,7229.0
8416,2,2,3.0,0,0,1,1,24,4,7,0,9,40,2,5403.0
8417,4,4,1.0,0,0,0,1,21,3,7,0,19,15,12,7934.0
8418,3,3,1.0,0,0,1,1,15,5,23,30,7,45,8,6945.0
8419,2,2,3.0,0,0,1,1,6,4,9,30,12,20,2,4423.0
8420,1,1,3.0,0,1,0,1,15,3,7,10,8,35,1,8040.0
8421,4,4,1.0,0,1,0,0,9,5,8,0,19,0,11,11399.0
8422,4,4,3.0,0,1,0,0,21,4,11,0,14,15,3,7202.0
8423,4,4,1.0,0,0,1,1,9,5,11,30,21,0,9,13727.0
8424,4,4,1.0,0,0,1,1,24,6,17,55,22,50,4,4957.0
8425,4,4,1.0,0,1,0,0,3,6,13,0,19,0,6,10262.0
8426,1,1,3.0,0,0,1,1,3,4,5,45,7,15,1,2017.0
8427,4,4,1.0,0,1,0,1,27,3,18,15,4,25,10,12242.0
8428,1,1,3.0,0,1,0,1,1,3,10,20,11,50,1,10875.0
8429,3,3,1.0,0,1,0,0,9,6,14,5,20,45,6,10844.0
8430,3,3,3.0,0,0,1,1,3,6,10,20,12,55,2,4409.0
8431,2,2,1.0,0,0,0,1,21,3,6,55,23,20,16,6987.0
8432,4,4,2.0,0,1,0,1,27,3,5,40,4,25,22,12074.0
8433,4,4,1.0,0,0,1,1,6,6,11,25,19,15,7,7354.0
8434,4,4,2.0,0,0,0,1,3,6,16,55,19,15,26,13381.0
8435,4,4,3.0,0,0,0,1,15,6,5,10,8,0,2,5201.0
8436,3,3,1.0,0,1,0,0,1,5,16,30,12,0,19,9663.0
8437,4,4,3.0,0,0,0,1,9,5,18,5,21,10,3,6094.0
8438,4,4,3.0,0,1,0,0,12,5,11,0,14,15,3,7202.0
8439,0,0,3.0,0,0,1,1,6,6,17,45,20,5,2,11982.0
8440,2,2,1.0,0,1,0,0,21,3,7,0,16,10,9,7832.0
8441,0,0,3.0,0,0,0,1,9,3,11,40,13,55,2,7817.0
8442,4,4,1.0,0,1,0,0,18,5,13,0,19,0,6,12373.0
8443,3,3,1.0,0,1,0,0,18,5,8,25,18,15,9,10844.0
8444,4,4,2.0,0,1,0,1,9,6,6,45,12,35,29,13376.0
8445,4,4,1.0,0,0,1,1,27,6,9,45,16,10,6,9646.0
8446,3,3,3.0,0,0,1,0,6,6,22,20,0,40,2,3841.0
8447,4,4,1.0,0,0,1,1,21,3,16,35,22,50,6,4957.0
8448,3,3,3.0,1,0,0,1,9,3,21,25,0,5,2,4148.0
8449,2,2,1.0,0,1,0,1,1,3,22,50,5,5,6,26890.0
8450,4,4,2.0,0,1,0,0,27,3,19,10,19,45,24,8834.0
8451,4,4,1.0,1,0,0,1,24,4,2,0,7,45,5,5241.0
8452,4,4,3.0,0,1,0,0,27,5,11,0,14,15,3,7989.0
8453,4,4,1.0,1,0,0,1,12,6,10,35,1,30,14,5883.0
8454,3,3,1.0,0,0,1,1,18,5,6,50,10,30,3,6857.0
8455,2,2,1.0,0,0,1,1,15,3,15,35,23,40,8,5822.0
8456,4,4,1.0,0,1,0,0,9,6,15,0,4,25,13,10262.0
8457,1,1,3.0,0,1,0,0,12,6,7,5,8,30,1,4995.0
8458,2,2,3.0,0,0,1,1,21,4,9,30,12,20,2,4991.0
8459,2,2,1.0,0,1,0,1,6,3,5,45,21,20,15,16736.0
8460,4,4,2.0,0,1,0,1,12,6,11,40,19,0,7,18804.0
8461,4,4,1.0,1,0,0,1,1,6,8,35,22,30,13,6442.0
8462,3,3,3.0,0,0,0,1,18,3,14,15,16,45,2,5170.0
8463,2,2,3.0,0,0,1,1,18,3,20,30,23,20,2,4377.0
8464,4,4,3.0,0,1,0,1,9,6,11,0,14,15,3,9564.0
8465,2,2,3.0,0,0,1,0,27,6,5,55,8,35,2,3573.0
8466,4,4,1.0,0,1,0,1,6,3,17,30,19,45,26,17024.0
8467,2,2,3.0,0,0,1,1,21,5,4,55,7,45,2,3383.0
8468,2,2,1.0,0,1,0,1,1,3,14,5,20,20,6,27992.0
8469,2,2,3.0,0,1,0,1,12,5,8,20,11,20,3,7229.0
8470,2,2,1.0,0,1,0,0,15,3,5,45,10,25,4,9134.0
8471,1,1,3.0,0,0,0,1,21,6,15,0,16,25,1,3100.0
8472,4,4,1.0,0,0,1,1,15,5,9,0,21,0,12,13727.0
8473,3,3,1.0,0,0,1,1,1,4,7,10,20,20,13,8452.0
8474,4,4,1.0,0,1,0,1,3,6,10,0,19,0,9,14714.0
8475,2,2,1.0,0,1,0,0,15,3,9,45,15,55,6,7280.0
8476,1,1,2.0,0,0,0,1,6,3,13,30,16,55,3,18797.0
8477,1,1,3.0,1,0,0,1,3,6,12,0,13,30,1,2754.0
8478,3,3,3.0,0,0,1,1,3,6,22,50,1,20,2,4409.0
8479,4,4,3.0,1,0,0,1,27,4,14,20,17,35,3,5021.0
8480,1,1,3.0,0,1,0,1,9,3,6,30,8,0,1,8040.0
8481,4,4,1.0,0,0,0,1,15,6,9,0,19,15,10,10454.0
8482,4,4,1.0,0,0,1,1,15,5,3,50,12,35,8,10197.0
8483,2,2,3.0,0,0,0,1,12,5,6,10,8,55,2,5228.0
8484,4,4,1.0,0,1,0,1,9,6,14,0,19,0,5,14714.0
8485,2,2,3.0,0,0,0,1,15,3,6,10,8,55,2,7276.0
8486,4,4,1.0,1,0,0,1,27,3,2,35,8,30,5,7731.0
8487,3,3,1.0,0,0,1,1,18,5,19,55,23,30,3,6857.0
8488,2,2,3.0,0,0,0,1,18,6,5,45,8,45,3,6961.0
8489,4,4,2.0,0,1,0,0,21,3,10,45,4,25,17,7791.0
8490,2,2,3.0,1,0,0,1,21,3,10,10,13,0,2,4777.0
8491,4,4,1.0,0,1,0,1,9,3,19,15,4,25,9,16289.0
8492,3,3,1.0,0,1,0,1,1,4,18,55,4,40,9,12681.0
8493,2,2,3.0,1,0,0,1,27,4,18,25,21,20,2,4823.0
8494,4,4,2.0,0,1,0,1,9,6,9,40,12,35,26,13014.0
8495,4,4,1.0,0,1,0,0,6,4,7,5,19,0,11,5406.0
8496,4,4,1.0,0,0,1,1,15,5,7,30,19,0,11,9315.0
8497,4,4,1.0,0,0,0,1,9,5,12,30,9,25,20,7480.0
8498,2,2,1.0,0,1,0,1,18,3,14,5,19,10,5,14815.0
8499,3,3,1.0,0,0,0,1,24,3,20,30,16,15,19,12173.0
8500,2,2,2.0,0,0,0,1,15,3,5,50,23,45,17,7664.0
8501,4,4,2.0,0,0,0,1,6,6,17,15,19,15,26,12777.0
8502,4,4,1.0,0,0,1,1,27,5,7,30,19,15,11,8837.0
8503,3,3,1.0,0,1,0,0,1,5,21,10,10,5,12,10844.0
8504,3,3,1.0,0,1,0,1,24,5,6,30,19,50,13,14571.0
8505,4,4,1.0,1,0,0,1,15,6,7,30,21,0,13,6093.0
8506,4,4,1.0,1,0,0,1,6,3,8,35,16,10,7,7514.0
8507,4,4,3.0,1,0,0,1,18,5,14,25,17,40,3,6015.0
8508,4,4,1.0,0,1,0,0,21,5,10,0,4,25,18,12898.0
8509,4,4,1.0,0,0,0,1,1,6,19,0,19,15,24,8792.0
8510,2,2,3.0,1,0,0,1,15,5,8,30,11,20,2,4823.0
8511,2,2,3.0,0,0,1,0,1,4,5,55,8,35,2,3919.0
8512,0,0,3.0,1,0,0,1,1,5,13,15,15,35,2,3597.0
8513,1,1,3.0,0,0,1,1,21,5,5,45,7,15,1,2017.0
8514,2,2,3.0,0,0,1,1,27,6,23,55,2,45,2,3383.0
8515,1,1,3.0,0,0,1,0,18,6,22,45,0,15,1,1965.0
8516,4,4,1.0,0,1,0,0,24,6,2,15,12,35,10,10262.0
8517,4,4,1.0,0,1,0,1,3,3,16,0,4,25,12,17234.0
8518,3,3,1.0,0,1,0,1,9,6,20,0,4,40,8,14178.0
8519,4,4,1.0,1,0,0,1,3,6,2,0,7,25,5,5636.0
8520,2,2,3.0,1,0,0,1,15,4,18,55,21,50,2,4823.0
8521,4,4,1.0,0,0,0,1,21,5,12,30,9,25,20,7480.0
8522,3,3,1.0,0,1,0,1,9,6,18,55,16,20,21,14571.0
8523,1,1,3.0,1,0,0,1,1,3,9,10,10,40,1,13999.0
8524,3,3,1.0,0,1,0,1,18,5,20,25,21,5,24,14151.0
8525,2,2,3.0,0,0,0,1,1,5,21,5,23,55,2,6121.0
8526,0,0,3.0,0,0,1,0,24,5,8,20,10,35,2,3543.0
8527,4,4,2.0,0,0,0,1,18,5,19,45,19,15,23,10651.0
8528,4,4,2.0,0,1,0,1,21,5,23,5,4,25,29,15129.0
8529,4,4,1.0,1,0,0,1,24,6,7,15,12,30,5,6582.0
8530,4,4,2.0,0,1,0,0,27,5,5,30,12,35,7,15544.0
8531,4,4,1.0,1,0,0,1,27,3,18,35,1,35,7,8574.0
8532,1,1,3.0,1,0,0,1,9,3,2,30,4,0,1,4784.0
8533,4,4,1.0,1,0,0,1,3,6,5,5,12,10,7,6818.0
8534,2,2,1.0,0,1,0,1,1,3,14,5,9,30,19,25735.0
8535,4,4,2.0,0,1,0,1,9,4,13,25,19,0,29,9483.0
8536,4,4,2.0,0,1,0,0,24,6,19,30,12,35,17,10368.0
8537,4,4,1.0,0,0,1,1,15,5,9,0,21,0,12,8073.0
8538,3,3,3.0,1,0,0,1,1,3,22,10,0,55,2,4778.0
8539,3,3,1.0,0,1,0,1,18,5,20,0,4,40,8,13941.0
8540,3,3,1.0,0,1,0,0,1,5,16,30,22,35,6,10844.0
8541,3,3,1.0,0,1,0,0,9,5,6,30,19,50,13,10844.0
8542,3,3,3.0,0,0,1,0,24,5,9,0,11,25,2,3841.0
8543,3,3,1.0,0,1,0,0,15,5,6,30,16,20,9,10844.0
8544,4,4,2.0,0,1,0,0,27,3,5,10,18,50,13,8728.0
8545,3,3,1.0,0,1,0,1,1,5,20,25,14,25,18,11467.0
8546,4,4,1.0,0,0,1,1,6,3,9,0,15,30,6,15078.0
8547,4,4,1.0,0,0,1,1,6,6,17,0,1,30,8,7198.0
8548,4,4,1.0,0,0,0,1,24,6,21,0,7,40,10,8372.0
8549,4,4,1.0,0,0,1,0,27,5,16,0,1,30,9,7308.0
8550,4,4,1.0,0,0,1,0,27,3,8,45,13,15,4,4414.0
8551,3,3,3.0,1,0,0,1,18,4,14,25,16,55,2,5224.0
8552,2,2,1.0,0,1,0,0,21,3,5,45,16,10,10,7832.0
8553,2,2,3.0,1,0,0,1,9,3,1,30,4,15,2,6860.0
8554,4,4,1.0,0,0,1,0,6,3,13,0,1,35,12,15136.0
8555,4,4,1.0,0,1,0,0,27,3,16,0,19,45,27,5963.0
8556,4,4,2.0,0,0,0,1,27,3,21,30,19,15,21,8665.0
8557,4,4,2.0,0,1,0,1,21,5,23,5,4,25,29,15129.0
8558,3,3,3.0,0,0,1,0,18,5,17,10,19,40,2,3841.0
8559,4,4,1.0,0,0,1,1,9,6,10,0,1,30,15,13377.0
8560,4,4,2.0,0,1,0,1,9,3,5,25,4,25,23,16914.0
8561,4,4,1.0,0,1,0,0,9,6,2,15,19,0,16,10262.0
8562,3,3,1.0,1,0,0,1,9,5,17,35,22,15,4,5386.0
8563,3,3,1.0,0,1,0,1,15,5,21,10,4,40,7,14388.0
8564,4,4,2.0,0,1,0,1,27,5,5,30,19,0,13,15129.0
8565,4,4,1.0,1,0,0,1,15,5,11,55,22,30,10,6442.0
8566,4,4,2.0,0,1,0,0,3,6,19,30,12,35,17,10368.0
8567,4,4,1.0,0,1,0,1,21,3,15,0,18,50,27,12767.0
8568,4,4,1.0,0,1,0,0,6,6,15,0,4,25,13,10262.0
8569,4,4,1.0,0,0,1,1,12,6,8,0,21,0,13,7408.0
8570,4,4,1.0,0,0,1,1,27,6,10,0,21,0,11,13587.0
8571,3,3,1.0,0,0,0,1,15,5,16,50,7,55,15,8891.0
8572,4,4,1.0,1,0,0,1,6,6,10,35,1,30,14,5883.0
8573,4,4,1.0,0,1,0,0,27,6,13,0,12,35,23,10262.0
8574,3,3,1.0,0,1,0,0,9,6,21,10,20,45,23,10844.0
8575,3,3,1.0,0,1,0,1,9,5,6,30,19,50,13,14781.0
8576,0,0,3.0,1,0,0,1,15,3,14,40,17,5,2,6297.0
8577,3,3,3.0,0,0,1,1,12,5,22,50,1,20,2,4409.0
8578,4,4,2.0,0,0,0,1,9,6,10,55,19,15,8,12383.0
8579,1,1,3.0,0,0,1,1,3,5,13,15,14,45,1,2017.0
8580,1,1,1.0,0,0,0,1,6,3,19,0,9,10,14,12308.0
8581,0,0,3.0,0,0,1,1,18,3,17,45,20,5,2,3384.0
8582,2,2,1.0,0,1,0,0,15,3,8,55,16,10,7,9134.0
8583,4,4,1.0,1,0,0,1,18,5,2,0,7,25,5,7464.0
8584,4,4,1.0,0,0,1,0,27,4,7,10,16,10,9,6093.0
8585,4,4,1.0,0,0,1,1,3,3,4,0,18,50,14,15237.0
8586,1,1,3.0,0,1,0,0,1,5,7,5,8,30,1,4995.0
8587,4,4,3.0,0,0,0,1,24,5,14,10,17,10,3,6934.0
8588,3,3,1.0,0,1,0,1,1,4,21,10,10,5,12,13784.0
8589,3,3,3.0,0,0,1,1,15,6,10,20,12,55,2,4409.0
8590,4,4,1.0,0,0,1,1,27,5,13,0,19,15,6,15898.0
8591,4,4,2.0,0,0,0,1,21,5,17,15,19,15,26,11989.0
8592,1,1,3.0,0,0,1,1,3,6,13,15,14,45,1,2017.0
8593,4,4,1.0,0,0,1,1,1,6,4,55,19,0,14,11098.0
8594,4,4,1.0,1,0,0,1,21,5,17,30,1,30,8,6794.0
8595,3,3,1.0,0,1,0,0,1,5,21,10,9,20,12,10844.0
8596,4,4,2.0,0,0,1,1,9,3,15,5,1,35,10,34608.0
8597,4,4,3.0,0,0,0,1,15,5,14,10,17,10,3,6094.0
8598,3,3,1.0,1,0,0,1,9,5,15,15,20,30,5,4565.0
8599,4,4,0.0,0,0,0,1,27,5,5,15,19,15,38,10493.0
8600,4,4,2.0,0,0,0,1,27,6,19,45,19,15,23,9653.0
8601,2,2,2.0,0,0,0,1,18,3,6,45,10,35,27,12305.0
8602,2,2,3.0,0,0,0,1,15,5,10,0,12,45,2,6961.0
8603,4,4,1.0,0,0,1,1,15,5,6,0,12,35,6,9794.0
8604,4,4,1.0,0,0,1,1,27,5,17,30,1,30,8,13377.0
8605,4,4,1.0,0,1,0,0,27,5,2,15,19,0,16,12898.0
8606,4,4,1.0,0,0,1,1,27,6,11,25,19,15,7,7155.0
8607,4,4,1.0,0,0,1,1,24,6,15,0,1,30,10,13377.0
8608,2,2,3.0,0,0,1,1,3,5,11,30,14,20,2,4668.0
8609,2,2,1.0,1,0,0,1,1,3,7,30,12,20,4,8110.0
8610,2,2,3.0,0,1,0,0,6,4,8,20,11,20,3,4544.0
8611,4,4,2.0,0,0,0,1,27,6,16,40,19,15,26,9653.0
8612,3,3,1.0,0,1,0,1,1,5,8,25,18,15,9,14781.0
8613,2,2,3.0,0,0,1,1,6,4,11,30,14,20,2,5969.0
8614,1,1,3.0,0,0,1,1,3,4,13,15,14,45,1,2017.0
8615,3,3,1.0,0,1,0,1,6,6,17,0,23,35,6,14151.0
8616,3,3,1.0,0,1,0,1,9,6,16,30,4,40,12,13731.0
8617,4,4,1.0,0,1,0,0,3,3,9,0,18,50,9,15400.0
8618,3,3,1.0,0,1,0,0,9,5,9,35,10,55,25,8066.0
8619,4,4,2.0,0,1,0,1,3,3,5,40,18,50,37,21314.0
8620,2,2,1.0,0,0,0,1,1,3,11,5,22,45,11,14069.0
8621,1,1,3.0,0,1,0,0,15,3,15,50,17,20,1,2470.0
8622,3,3,3.0,1,0,0,1,24,4,20,20,22,55,2,4804.0
8623,2,2,1.0,0,0,0,1,15,3,5,50,12,55,7,9029.0
8624,3,3,3.0,1,0,0,1,12,5,4,40,7,15,2,4804.0
8625,4,4,2.0,0,1,0,1,9,5,23,5,19,0,19,15129.0
8626,1,1,3.0,1,0,0,1,24,3,19,5,20,30,1,2754.0
8627,3,3,1.0,0,1,0,1,1,4,21,10,8,15,11,13364.0
8628,3,3,1.0,1,0,0,1,24,3,17,35,22,15,4,6933.0
8629,4,4,2.0,0,1,0,1,18,5,23,5,12,35,13,15129.0
8630,4,4,1.0,0,0,1,1,9,6,11,25,19,0,7,11200.0
8631,1,1,3.0,0,1,0,0,15,5,2,55,4,20,1,3210.0
8632,1,1,3.0,0,1,0,1,18,6,10,20,11,50,1,8040.0
8633,4,4,2.0,0,1,0,0,12,6,14,35,4,25,13,10919.0
8634,4,4,1.0,1,0,0,1,27,6,7,35,16,10,8,6442.0
8635,4,4,3.0,1,0,0,1,1,4,14,20,17,35,3,4729.0
8636,4,4,1.0,1,0,0,1,6,3,11,55,22,20,10,6442.0
8637,3,3,3.0,0,0,1,0,12,6,22,20,0,40,2,3841.0
8638,4,4,2.0,0,0,0,1,3,6,19,45,19,15,23,10441.0
8639,4,4,1.0,0,0,1,1,1,6,10,0,21,0,11,13587.0
8640,3,3,1.0,0,1,0,1,15,5,20,25,14,25,18,11467.0
8641,0,0,3.0,1,0,0,1,3,3,13,20,15,35,2,7295.0
8642,0,0,3.0,0,0,1,1,1,5,9,45,12,0,2,3597.0
8643,4,4,1.0,0,0,1,1,9,5,6,40,19,15,12,7787.0
8644,4,4,1.0,1,0,0,1,6,3,6,40,21,0,14,14871.0
8645,0,0,3.0,1,0,0,1,15,6,15,40,18,25,2,3540.0
8646,4,4,1.0,1,0,0,1,1,6,6,50,22,30,15,6442.0
8647,2,2,3.0,0,0,1,1,24,6,11,10,13,55,2,3383.0
8648,3,3,3.0,0,0,1,1,18,4,22,50,1,20,2,4409.0
8649,0,0,3.0,1,0,0,1,9,5,7,55,10,15,2,3850.0
8650,4,4,1.0,0,0,1,1,24,6,13,15,22,30,9,8018.0
8651,3,3,1.0,0,1,0,1,1,4,20,25,15,5,18,11467.0
8652,2,2,3.0,0,0,1,1,6,6,11,30,14,20,2,4668.0
8653,4,4,2.0,0,1,0,1,24,6,17,35,19,0,25,13922.0
8654,1,1,3.0,0,0,0,1,6,5,6,20,7,40,1,3625.0
8655,3,3,3.0,0,0,1,1,18,5,19,55,22,25,2,5989.0
8656,2,2,3.0,1,0,0,1,21,4,4,0,6,50,2,4423.0
8657,4,4,3.0,0,1,0,1,18,6,9,50,13,5,3,9564.0
8658,3,3,1.0,0,1,0,0,12,6,16,30,18,15,25,8529.0
8659,3,3,3.0,0,0,0,1,6,6,20,45,23,20,2,4145.0
8660,3,3,3.0,1,0,0,1,3,5,17,15,19,50,2,4804.0
8661,4,4,1.0,1,0,0,1,1,6,14,20,22,30,8,6938.0
8662,2,2,1.0,0,1,0,1,6,3,8,0,7,40,23,14815.0
8663,4,4,1.0,0,0,1,1,6,3,7,30,19,15,11,15077.0
8664,4,4,2.0,0,1,0,1,15,6,9,40,19,0,9,13014.0
8665,3,3,2.0,0,0,0,1,9,6,5,50,20,25,14,11201.0
8666,3,3,1.0,0,1,0,1,6,6,20,25,18,0,21,12692.0
8667,4,4,1.0,0,0,1,1,1,6,9,45,16,10,6,9646.0
8668,4,4,1.0,0,1,0,1,24,5,22,50,4,25,5,16079.0
